Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd24222_reduced,10,-10.95,6.80
ligand_Maybridge_HitDiscoverCmpd24223_reduced,10,-9.33,6.42
ligand_Maybridge_HitDiscoverCmpd24224_reduced,10,-9.42,6.76
ligand_Maybridge_HitDiscoverCmpd24225_reduced,10,-10.43,7.63
ligand_Maybridge_HitDiscoverCmpd24226_reduced,10,-8.85,5.79
ligand_Maybridge_HitDiscoverCmpd24227_reduced,10,-9.34,6.78
ligand_Maybridge_HitDiscoverCmpd24228_reduced,10,-11.45,7.34
ligand_Maybridge_HitDiscoverCmpd24229_reduced,10,-10.02,6.85
ligand_Maybridge_HitDiscoverCmpd2422_reduced,10,-9.45,6.66
ligand_Maybridge_HitDiscoverCmpd24230_reduced,10,-9.62,6.50
ligand_Maybridge_HitDiscoverCmpd24231_reduced,10,-9.77,5.99
ligand_Maybridge_HitDiscoverCmpd24232_reduced,10,-7.94,6.06
ligand_Maybridge_HitDiscoverCmpd24233_reduced,10,-10.65,6.77
ligand_Maybridge_HitDiscoverCmpd24234_reduced,10,-9.67,5.95
ligand_Maybridge_HitDiscoverCmpd24235_reduced,10,-10.67,7.61
ligand_Maybridge_HitDiscoverCmpd24236_reduced,10,-8.79,6.06
ligand_Maybridge_HitDiscoverCmpd24237_reduced,10,-8.94,6.14
ligand_Maybridge_HitDiscoverCmpd24238_reduced,10,-12.14,7.46
ligand_Maybridge_HitDiscoverCmpd24239_reduced,10,-7.60,5.32
ligand_Maybridge_HitDiscoverCmpd2423_reduced,10,-10.35,8.28
ligand_Maybridge_HitDiscoverCmpd24240_reduced,10,-8.43,6.92
ligand_Maybridge_HitDiscoverCmpd24241_reduced,10,-11.52,6.90
ligand_Maybridge_HitDiscoverCmpd24242_reduced,10,-11.02,6.60
ligand_Maybridge_HitDiscoverCmpd24243_reduced,10,-10.00,6.91
ligand_Maybridge_HitDiscoverCmpd24244_reduced,10,-9.70,5.99
ligand_Maybridge_HitDiscoverCmpd24245_reduced,10,-11.50,7.36
ligand_Maybridge_HitDiscoverCmpd24246_reduced,10,-9.19,6.35
ligand_Maybridge_HitDiscoverCmpd24247_reduced,10,-9.23,7.24
ligand_Maybridge_HitDiscoverCmpd24248_reduced,10,-9.95,6.75
ligand_Maybridge_HitDiscoverCmpd24249_reduced,10,-7.52,5.85
ligand_Maybridge_HitDiscoverCmpd2424_reduced,10,-9.13,7.11
ligand_Maybridge_HitDiscoverCmpd24250_reduced,10,-10.26,6.29
ligand_Maybridge_HitDiscoverCmpd24251_reduced,10,-10.29,6.59
ligand_Maybridge_HitDiscoverCmpd24252_reduced,10,-7.84,5.59
ligand_Maybridge_HitDiscoverCmpd24254_reduced,10,-10.36,6.98
ligand_Maybridge_HitDiscoverCmpd24255_reduced,10,-10.46,7.42
ligand_Maybridge_HitDiscoverCmpd24256_reduced,10,-8.88,6.05
ligand_Maybridge_HitDiscoverCmpd24257_reduced,10,-10.36,7.29
ligand_Maybridge_HitDiscoverCmpd24258_reduced,10,-6.93,4.20
ligand_Maybridge_HitDiscoverCmpd24259_reduced,10,-10.34,7.48
ligand_Maybridge_HitDiscoverCmpd2425_reduced,10,-9.37,7.93
ligand_Maybridge_HitDiscoverCmpd24260_reduced,10,-10.19,6.69
ligand_Maybridge_HitDiscoverCmpd24261_reduced,10,-11.53,6.69
ligand_Maybridge_HitDiscoverCmpd24262_reduced,10,-10.90,7.18
ligand_Maybridge_HitDiscoverCmpd24263_reduced,10,-11.28,6.83
ligand_Maybridge_HitDiscoverCmpd24264_reduced,10,-11.07,6.81
ligand_Maybridge_HitDiscoverCmpd24265_reduced,10,-9.69,7.50
ligand_Maybridge_HitDiscoverCmpd24266_reduced,10,-9.52,7.28
ligand_Maybridge_HitDiscoverCmpd24267_reduced,10,-11.10,7.35
ligand_Maybridge_HitDiscoverCmpd24268_reduced,10,-10.36,7.34
ligand_Maybridge_HitDiscoverCmpd24269_reduced,10,-10.33,6.92
ligand_Maybridge_HitDiscoverCmpd2426_reduced,10,-12.68,7.93
ligand_Maybridge_HitDiscoverCmpd24270_reduced,10,-7.19,6.06
ligand_Maybridge_HitDiscoverCmpd24271_reduced,10,-9.55,6.60
ligand_Maybridge_HitDiscoverCmpd24272_reduced,10,-12.23,8.21
ligand_Maybridge_HitDiscoverCmpd24273_reduced,10,-11.45,7.28
ligand_Maybridge_HitDiscoverCmpd24274_reduced,10,-9.00,6.22
ligand_Maybridge_HitDiscoverCmpd24275_reduced,10,-11.95,8.23
ligand_Maybridge_HitDiscoverCmpd24276_reduced,10,-7.90,6.09
ligand_Maybridge_HitDiscoverCmpd24277_reduced,10,-10.91,7.05
ligand_Maybridge_HitDiscoverCmpd24278_reduced,10,-9.54,5.96
ligand_Maybridge_HitDiscoverCmpd24279_reduced,10,-10.75,7.14
ligand_Maybridge_HitDiscoverCmpd2427_reduced,10,-12.24,7.99
ligand_Maybridge_HitDiscoverCmpd24281_reduced,10,-8.82,6.86
ligand_Maybridge_HitDiscoverCmpd24282_reduced,10,-12.53,7.85
ligand_Maybridge_HitDiscoverCmpd24283_reduced,10,-9.56,6.12
ligand_Maybridge_HitDiscoverCmpd24284_reduced,10,-10.99,6.73
ligand_Maybridge_HitDiscoverCmpd24285_reduced,10,-11.94,8.33
ligand_Maybridge_HitDiscoverCmpd24286_reduced,10,-8.70,6.09
ligand_Maybridge_HitDiscoverCmpd24287_reduced,10,-10.61,7.26
ligand_Maybridge_HitDiscoverCmpd24288_reduced,10,-6.95,4.98
ligand_Maybridge_HitDiscoverCmpd24289_reduced,10,-10.27,6.95
ligand_Maybridge_HitDiscoverCmpd2428_reduced,10,-7.64,6.01
ligand_Maybridge_HitDiscoverCmpd24291_reduced,10,-10.85,6.53
ligand_Maybridge_HitDiscoverCmpd24292_reduced,10,-9.93,6.29
ligand_Maybridge_HitDiscoverCmpd24293_reduced,10,-9.77,6.43
ligand_Maybridge_HitDiscoverCmpd24294_reduced,10,-10.72,7.07
ligand_Maybridge_HitDiscoverCmpd24295_reduced,10,-12.73,8.29
ligand_Maybridge_HitDiscoverCmpd24296_reduced,10,-9.18,6.53
ligand_Maybridge_HitDiscoverCmpd24297_reduced,10,-10.12,7.07
ligand_Maybridge_HitDiscoverCmpd24298_reduced,10,-9.68,7.38
ligand_Maybridge_HitDiscoverCmpd24299_reduced,10,-10.97,8.20
ligand_Maybridge_HitDiscoverCmpd2429_reduced,10,-8.00,6.09
ligand_Maybridge_HitDiscoverCmpd242_reduced,10,-8.67,5.83
ligand_Maybridge_HitDiscoverCmpd24300_reduced,10,-9.05,7.56
ligand_Maybridge_HitDiscoverCmpd24301_reduced,10,-9.53,7.18
ligand_Maybridge_HitDiscoverCmpd24302_reduced,10,-10.78,7.74
ligand_Maybridge_HitDiscoverCmpd24303_reduced,10,-9.58,7.09
ligand_Maybridge_HitDiscoverCmpd24304_reduced,10,-10.91,7.20
ligand_Maybridge_HitDiscoverCmpd24305_reduced,10,-6.38,5.16
ligand_Maybridge_HitDiscoverCmpd24306_reduced,10,-8.61,6.75
ligand_Maybridge_HitDiscoverCmpd24307_reduced,10,-10.26,8.30
ligand_Maybridge_HitDiscoverCmpd24308_reduced,10,-10.89,7.99
ligand_Maybridge_HitDiscoverCmpd24309_reduced,10,-9.96,6.44
ligand_Maybridge_HitDiscoverCmpd2430_reduced,10,-12.40,8.21
ligand_Maybridge_HitDiscoverCmpd24310_reduced,10,-9.51,5.97
ligand_Maybridge_HitDiscoverCmpd24311_reduced,10,-10.23,8.17
ligand_Maybridge_HitDiscoverCmpd24312_reduced,10,-12.25,8.34
ligand_Maybridge_HitDiscoverCmpd24313_reduced,10,-11.55,7.41
ligand_Maybridge_HitDiscoverCmpd24314_reduced,10,-9.89,6.56
ligand_Maybridge_HitDiscoverCmpd24315_reduced,10,-8.45,6.68
ligand_Maybridge_HitDiscoverCmpd24316_reduced,10,-8.64,6.62
ligand_Maybridge_HitDiscoverCmpd24317_reduced,10,-11.43,8.14
ligand_Maybridge_HitDiscoverCmpd24318_reduced,10,-12.19,8.11
ligand_Maybridge_HitDiscoverCmpd24319_reduced,10,-10.08,6.40
ligand_Maybridge_HitDiscoverCmpd2431_reduced,10,-11.68,8.12
ligand_Maybridge_HitDiscoverCmpd24320_reduced,10,-9.28,5.96
ligand_Maybridge_HitDiscoverCmpd24321_reduced,10,-9.32,7.93
ligand_Maybridge_HitDiscoverCmpd24322_reduced,10,-12.52,8.27
ligand_Maybridge_HitDiscoverCmpd24323_reduced,10,-11.53,7.35
ligand_Maybridge_HitDiscoverCmpd24324_reduced,10,-9.80,6.50
ligand_Maybridge_HitDiscoverCmpd24325_reduced,10,-10.36,6.65
ligand_Maybridge_HitDiscoverCmpd24326_reduced,10,-11.09,7.25
ligand_Maybridge_HitDiscoverCmpd24327_reduced,10,-8.16,6.43
ligand_Maybridge_HitDiscoverCmpd24328_reduced,10,-8.87,7.62
ligand_Maybridge_HitDiscoverCmpd24329_reduced,10,-9.61,6.49
ligand_Maybridge_HitDiscoverCmpd2432_reduced,10,-9.18,6.51
ligand_Maybridge_HitDiscoverCmpd24330_reduced,10,-9.57,6.36
ligand_Maybridge_HitDiscoverCmpd24331_reduced,10,-11.33,7.94
ligand_Maybridge_HitDiscoverCmpd24332_reduced,10,-9.60,8.14
ligand_Maybridge_HitDiscoverCmpd24333_reduced,10,-6.34,5.26
ligand_Maybridge_HitDiscoverCmpd24334_reduced,10,-9.99,8.15
ligand_Maybridge_HitDiscoverCmpd24335_reduced,10,-10.16,8.38
ligand_Maybridge_HitDiscoverCmpd24336_reduced,10,-11.73,7.46
ligand_Maybridge_HitDiscoverCmpd24337_reduced,10,-10.25,8.50
ligand_Maybridge_HitDiscoverCmpd24338_reduced,10,-9.63,7.08
ligand_Maybridge_HitDiscoverCmpd24339_reduced,10,-10.45,6.55
ligand_Maybridge_HitDiscoverCmpd2433_reduced,10,-12.22,8.30
ligand_Maybridge_HitDiscoverCmpd24340_reduced,10,-10.37,7.18
ligand_Maybridge_HitDiscoverCmpd24341_reduced,10,-11.00,8.08
ligand_Maybridge_HitDiscoverCmpd24342_reduced,10,-9.42,7.92
ligand_Maybridge_HitDiscoverCmpd24343_reduced,10,-6.67,5.45
ligand_Maybridge_HitDiscoverCmpd24344_reduced,10,-8.26,8.11
ligand_Maybridge_HitDiscoverCmpd24345_reduced,10,-10.65,7.81
ligand_Maybridge_HitDiscoverCmpd24346_reduced,10,-11.75,7.86
ligand_Maybridge_HitDiscoverCmpd24347_reduced,10,-2.47,3.89
ligand_Maybridge_HitDiscoverCmpd24348_reduced,10,-9.89,6.93
ligand_Maybridge_HitDiscoverCmpd24349_reduced,10,-10.52,6.86
ligand_Maybridge_HitDiscoverCmpd2434_reduced,10,-8.10,7.77
ligand_Maybridge_HitDiscoverCmpd24350_reduced,10,-9.71,6.81
ligand_Maybridge_HitDiscoverCmpd24351_reduced,10,-11.15,7.77
ligand_Maybridge_HitDiscoverCmpd24352_reduced,10,-8.95,8.12
ligand_Maybridge_HitDiscoverCmpd24353_reduced,10,-6.87,5.47
ligand_Maybridge_HitDiscoverCmpd24354_reduced,10,-7.18,8.07
ligand_Maybridge_HitDiscoverCmpd24355_reduced,10,-10.50,6.98
ligand_Maybridge_HitDiscoverCmpd24356_reduced,10,-10.04,7.59
ligand_Maybridge_HitDiscoverCmpd24357_reduced,10,-2.59,3.84
ligand_Maybridge_HitDiscoverCmpd24358_reduced,10,-9.75,6.65
ligand_Maybridge_HitDiscoverCmpd24359_reduced,10,-10.36,7.53
ligand_Maybridge_HitDiscoverCmpd2435_reduced,10,-9.81,8.08
ligand_Maybridge_HitDiscoverCmpd24360_reduced,10,-9.41,7.80
ligand_Maybridge_HitDiscoverCmpd24361_reduced,10,-12.20,8.03
ligand_Maybridge_HitDiscoverCmpd24362_reduced,10,-11.76,8.12
ligand_Maybridge_HitDiscoverCmpd24363_reduced,10,-6.91,5.14
ligand_Maybridge_HitDiscoverCmpd24364_reduced,10,-11.36,8.11
ligand_Maybridge_HitDiscoverCmpd24365_reduced,10,-10.19,7.62
ligand_Maybridge_HitDiscoverCmpd24366_reduced,10,-9.09,7.30
ligand_Maybridge_HitDiscoverCmpd24367_reduced,10,-8.97,7.64
ligand_Maybridge_HitDiscoverCmpd24368_reduced,10,-10.10,6.90
ligand_Maybridge_HitDiscoverCmpd24369_reduced,10,-10.24,7.24
ligand_Maybridge_HitDiscoverCmpd2436_reduced,10,-12.67,7.87
ligand_Maybridge_HitDiscoverCmpd24370_reduced,10,-8.93,6.80
ligand_Maybridge_HitDiscoverCmpd24371_reduced,10,-10.88,7.43
ligand_Maybridge_HitDiscoverCmpd24372_reduced,10,-10.52,6.76
ligand_Maybridge_HitDiscoverCmpd24373_reduced,10,-6.92,5.40
ligand_Maybridge_HitDiscoverCmpd24374_reduced,10,-11.31,8.06
ligand_Maybridge_HitDiscoverCmpd24375_reduced,10,-9.53,7.72
ligand_Maybridge_HitDiscoverCmpd24376_reduced,10,-6.78,5.12
ligand_Maybridge_HitDiscoverCmpd24377_reduced,10,-10.91,8.10
ligand_Maybridge_HitDiscoverCmpd24378_reduced,10,-10.99,8.06
ligand_Maybridge_HitDiscoverCmpd24379_reduced,10,-9.79,7.20
ligand_Maybridge_HitDiscoverCmpd2437_reduced,10,-7.54,5.50
ligand_Maybridge_HitDiscoverCmpd24380_reduced,10,-10.95,7.14
ligand_Maybridge_HitDiscoverCmpd24381_reduced,10,-10.08,7.13
ligand_Maybridge_HitDiscoverCmpd24382_reduced,10,-8.41,5.88
ligand_Maybridge_HitDiscoverCmpd24383_reduced,10,-7.54,6.03
ligand_Maybridge_HitDiscoverCmpd24384_reduced,10,-8.46,6.80
ligand_Maybridge_HitDiscoverCmpd24385_reduced,10,-8.40,5.64
ligand_Maybridge_HitDiscoverCmpd24386_reduced,10,-8.94,6.42
ligand_Maybridge_HitDiscoverCmpd24387_reduced,10,-8.63,7.18
ligand_Maybridge_HitDiscoverCmpd24388_reduced,10,-10.36,6.71
ligand_Maybridge_HitDiscoverCmpd24389_reduced,10,-10.44,7.76
ligand_Maybridge_HitDiscoverCmpd2438_reduced,10,-10.15,7.19
ligand_Maybridge_HitDiscoverCmpd24390_reduced,10,-10.85,7.90
ligand_Maybridge_HitDiscoverCmpd24391_reduced,10,-1.93,3.96
ligand_Maybridge_HitDiscoverCmpd24392_reduced,10,-11.58,7.63
ligand_Maybridge_HitDiscoverCmpd24393_reduced,10,-9.88,6.73
ligand_Maybridge_HitDiscoverCmpd24394_reduced,10,-10.26,7.44
ligand_Maybridge_HitDiscoverCmpd24395_reduced,10,-11.23,7.03
ligand_Maybridge_HitDiscoverCmpd24396_reduced,10,-9.87,6.56
ligand_Maybridge_HitDiscoverCmpd24397_reduced,10,-8.38,6.77
ligand_Maybridge_HitDiscoverCmpd24398_reduced,10,-10.58,6.61
ligand_Maybridge_HitDiscoverCmpd24399_reduced,10,-10.80,7.88
ligand_Maybridge_HitDiscoverCmpd2439_reduced,10,-11.48,8.22
ligand_Maybridge_HitDiscoverCmpd243_reduced,10,-10.75,7.62
ligand_Maybridge_HitDiscoverCmpd24400_reduced,10,-10.85,8.46
ligand_Maybridge_HitDiscoverCmpd24401_reduced,10,-9.49,8.05
ligand_Maybridge_HitDiscoverCmpd24402_reduced,10,-8.88,6.15
ligand_Maybridge_HitDiscoverCmpd24403_reduced,10,-9.66,7.30
ligand_Maybridge_HitDiscoverCmpd24404_reduced,10,-10.35,7.47
ligand_Maybridge_HitDiscoverCmpd24405_reduced,10,-10.40,7.24
ligand_Maybridge_HitDiscoverCmpd24406_reduced,10,-9.37,6.61
ligand_Maybridge_HitDiscoverCmpd24407_reduced,10,-7.94,7.90
ligand_Maybridge_HitDiscoverCmpd24408_reduced,10,-11.81,8.23
ligand_Maybridge_HitDiscoverCmpd24409_reduced,10,-11.01,8.06
ligand_Maybridge_HitDiscoverCmpd2440_reduced,10,-8.89,7.75
ligand_Maybridge_HitDiscoverCmpd24410_reduced,10,-8.88,7.76
ligand_Maybridge_HitDiscoverCmpd24411_reduced,10,-7.66,7.70
ligand_Maybridge_HitDiscoverCmpd24412_reduced,10,-8.37,6.49
ligand_Maybridge_HitDiscoverCmpd24413_reduced,10,-10.43,7.43
ligand_Maybridge_HitDiscoverCmpd24414_reduced,10,-9.89,7.79
ligand_Maybridge_HitDiscoverCmpd24415_reduced,10,-10.30,6.61
ligand_Maybridge_HitDiscoverCmpd24416_reduced,10,-9.46,6.50
ligand_Maybridge_HitDiscoverCmpd24417_reduced,10,-10.57,7.86
ligand_Maybridge_HitDiscoverCmpd24418_reduced,10,-11.78,8.30
ligand_Maybridge_HitDiscoverCmpd24419_reduced,10,-11.39,7.89
ligand_Maybridge_HitDiscoverCmpd2441_reduced,10,-9.82,8.14
ligand_Maybridge_HitDiscoverCmpd24420_reduced,10,-8.19,6.35
ligand_Maybridge_HitDiscoverCmpd24421_reduced,10,-8.98,7.85
ligand_Maybridge_HitDiscoverCmpd24422_reduced,10,-7.23,5.88
ligand_Maybridge_HitDiscoverCmpd24423_reduced,10,-9.56,7.11
ligand_Maybridge_HitDiscoverCmpd24424_reduced,10,-8.90,7.52
ligand_Maybridge_HitDiscoverCmpd24425_reduced,10,-12.34,7.78
ligand_Maybridge_HitDiscoverCmpd24426_reduced,10,-10.17,6.74
ligand_Maybridge_HitDiscoverCmpd24427_reduced,10,-9.44,7.19
ligand_Maybridge_HitDiscoverCmpd24428_reduced,10,-12.22,8.05
ligand_Maybridge_HitDiscoverCmpd24429_reduced,10,-10.69,7.84
ligand_Maybridge_HitDiscoverCmpd2442_reduced,10,-8.53,5.67
ligand_Maybridge_HitDiscoverCmpd24430_reduced,10,-8.91,6.95
ligand_Maybridge_HitDiscoverCmpd24431_reduced,10,-9.41,7.56
ligand_Maybridge_HitDiscoverCmpd24432_reduced,10,-7.32,6.46
ligand_Maybridge_HitDiscoverCmpd24433_reduced,10,-10.99,8.01
ligand_Maybridge_HitDiscoverCmpd24434_reduced,10,-9.32,6.64
ligand_Maybridge_HitDiscoverCmpd24435_reduced,10,-10.69,6.93
ligand_Maybridge_HitDiscoverCmpd24436_reduced,10,-10.73,6.85
ligand_Maybridge_HitDiscoverCmpd24437_reduced,10,-9.72,7.06
ligand_Maybridge_HitDiscoverCmpd24438_reduced,10,-10.78,7.91
ligand_Maybridge_HitDiscoverCmpd24439_reduced,10,-10.49,7.59
ligand_Maybridge_HitDiscoverCmpd2443_reduced,10,-11.55,8.31
ligand_Maybridge_HitDiscoverCmpd24440_reduced,10,-7.96,6.89
ligand_Maybridge_HitDiscoverCmpd24441_reduced,10,-8.49,7.60
ligand_Maybridge_HitDiscoverCmpd24442_reduced,10,-8.24,6.58
ligand_Maybridge_HitDiscoverCmpd24443_reduced,10,-9.42,7.43
ligand_Maybridge_HitDiscoverCmpd24444_reduced,10,-9.88,6.22
ligand_Maybridge_HitDiscoverCmpd24445_reduced,10,-8.76,6.39
ligand_Maybridge_HitDiscoverCmpd24446_reduced,10,-11.73,7.96
ligand_Maybridge_HitDiscoverCmpd24447_reduced,10,-11.57,8.00
ligand_Maybridge_HitDiscoverCmpd24448_reduced,10,-11.08,7.51
ligand_Maybridge_HitDiscoverCmpd24449_reduced,10,-8.79,6.38
ligand_Maybridge_HitDiscoverCmpd2444_reduced,10,-9.54,6.70
ligand_Maybridge_HitDiscoverCmpd24450_reduced,10,-7.66,7.11
ligand_Maybridge_HitDiscoverCmpd24451_reduced,10,-9.30,6.53
ligand_Maybridge_HitDiscoverCmpd24452_reduced,10,-9.53,7.07
ligand_Maybridge_HitDiscoverCmpd24453_reduced,10,-8.42,6.66
ligand_Maybridge_HitDiscoverCmpd24454_reduced,10,-10.11,6.41
ligand_Maybridge_HitDiscoverCmpd24455_reduced,10,-7.48,5.95
ligand_Maybridge_HitDiscoverCmpd24456_reduced,10,-11.10,6.35
ligand_Maybridge_HitDiscoverCmpd24457_reduced,10,-10.14,8.27
ligand_Maybridge_HitDiscoverCmpd24458_reduced,10,-9.67,7.79
ligand_Maybridge_HitDiscoverCmpd24459_reduced,10,-10.42,7.83
ligand_Maybridge_HitDiscoverCmpd2445_reduced,10,-10.39,7.63
ligand_Maybridge_HitDiscoverCmpd24460_reduced,10,-8.20,6.07
ligand_Maybridge_HitDiscoverCmpd24461_reduced,10,-9.09,7.94
ligand_Maybridge_HitDiscoverCmpd24462_reduced,10,-6.25,7.46
ligand_Maybridge_HitDiscoverCmpd24463_reduced,10,-9.94,6.90
ligand_Maybridge_HitDiscoverCmpd24464_reduced,10,-9.95,6.37
ligand_Maybridge_HitDiscoverCmpd24465_reduced,10,-9.99,8.02
ligand_Maybridge_HitDiscoverCmpd24466_reduced,10,-10.29,6.66
ligand_Maybridge_HitDiscoverCmpd24467_reduced,10,-8.92,6.00
ligand_Maybridge_HitDiscoverCmpd24468_reduced,10,-10.84,7.28
ligand_Maybridge_HitDiscoverCmpd24469_reduced,10,-10.03,6.96
ligand_Maybridge_HitDiscoverCmpd2446_reduced,10,-12.15,7.47
ligand_Maybridge_HitDiscoverCmpd24470_reduced,10,-7.85,6.16
ligand_Maybridge_HitDiscoverCmpd24471_reduced,10,-7.33,7.62
ligand_Maybridge_HitDiscoverCmpd24472_reduced,10,-7.80,8.00
ligand_Maybridge_HitDiscoverCmpd24473_reduced,10,-9.66,6.64
ligand_Maybridge_HitDiscoverCmpd24474_reduced,10,-8.07,5.93
ligand_Maybridge_HitDiscoverCmpd24475_reduced,10,-11.28,8.11
ligand_Maybridge_HitDiscoverCmpd24476_reduced,10,-9.52,6.60
ligand_Maybridge_HitDiscoverCmpd24477_reduced,10,-10.29,6.88
ligand_Maybridge_HitDiscoverCmpd24478_reduced,10,-9.37,6.27
ligand_Maybridge_HitDiscoverCmpd24479_reduced,10,-10.30,7.62
ligand_Maybridge_HitDiscoverCmpd2447_reduced,10,-10.89,7.71
ligand_Maybridge_HitDiscoverCmpd24480_reduced,10,-8.37,8.39
ligand_Maybridge_HitDiscoverCmpd24481_reduced,10,-7.55,7.35
ligand_Maybridge_HitDiscoverCmpd24482_reduced,10,-9.15,7.60
ligand_Maybridge_HitDiscoverCmpd24483_reduced,10,-9.56,6.56
ligand_Maybridge_HitDiscoverCmpd24484_reduced,10,-10.97,7.30
ligand_Maybridge_HitDiscoverCmpd24485_reduced,10,-7.14,6.79
ligand_Maybridge_HitDiscoverCmpd24486_reduced,10,-8.54,6.46
ligand_Maybridge_HitDiscoverCmpd24487_reduced,10,-11.19,7.82
ligand_Maybridge_HitDiscoverCmpd24488_reduced,10,-13.96,8.24
ligand_Maybridge_HitDiscoverCmpd24489_reduced,10,-8.60,8.26
ligand_Maybridge_HitDiscoverCmpd2448_reduced,10,-9.94,6.56
ligand_Maybridge_HitDiscoverCmpd24490_reduced,10,-8.28,8.18
ligand_Maybridge_HitDiscoverCmpd24491_reduced,10,-6.10,7.93
ligand_Maybridge_HitDiscoverCmpd24492_reduced,10,-8.61,8.22
ligand_Maybridge_HitDiscoverCmpd24493_reduced,10,-10.75,7.42
ligand_Maybridge_HitDiscoverCmpd24494_reduced,10,-10.09,6.75
ligand_Maybridge_HitDiscoverCmpd24495_reduced,10,-6.85,5.68
ligand_Maybridge_HitDiscoverCmpd24496_reduced,10,-9.99,6.78
ligand_Maybridge_HitDiscoverCmpd24497_reduced,10,-9.99,7.80
ligand_Maybridge_HitDiscoverCmpd24498_reduced,10,-9.81,8.14
ligand_Maybridge_HitDiscoverCmpd24499_reduced,10,-7.39,8.15
ligand_Maybridge_HitDiscoverCmpd2449_reduced,10,-10.15,6.54
ligand_Maybridge_HitDiscoverCmpd244_reduced,10,-9.80,6.44
ligand_Maybridge_HitDiscoverCmpd24500_reduced,10,-8.97,7.80
ligand_Maybridge_HitDiscoverCmpd24501_reduced,10,-6.36,7.13
ligand_Maybridge_HitDiscoverCmpd24502_reduced,10,-10.07,8.25
ligand_Maybridge_HitDiscoverCmpd24503_reduced,10,-10.46,6.82
ligand_Maybridge_HitDiscoverCmpd24504_reduced,10,-9.72,7.49
ligand_Maybridge_HitDiscoverCmpd24505_reduced,10,-9.59,6.26
ligand_Maybridge_HitDiscoverCmpd24506_reduced,10,-12.65,8.08
ligand_Maybridge_HitDiscoverCmpd24507_reduced,10,-11.45,8.25
ligand_Maybridge_HitDiscoverCmpd24508_reduced,10,-6.96,6.04
ligand_Maybridge_HitDiscoverCmpd24509_reduced,10,-9.59,8.08
ligand_Maybridge_HitDiscoverCmpd2450_reduced,10,-10.34,7.41
ligand_Maybridge_HitDiscoverCmpd24510_reduced,10,-9.26,8.05
ligand_Maybridge_HitDiscoverCmpd24511_reduced,10,-9.34,8.41
ligand_Maybridge_HitDiscoverCmpd24512_reduced,10,-6.58,8.47
ligand_Maybridge_HitDiscoverCmpd24513_reduced,10,-8.01,5.68
ligand_Maybridge_HitDiscoverCmpd24514_reduced,10,-10.21,6.93
ligand_Maybridge_HitDiscoverCmpd24515_reduced,10,-9.18,7.39
ligand_Maybridge_HitDiscoverCmpd24516_reduced,10,-10.24,7.72
ligand_Maybridge_HitDiscoverCmpd24517_reduced,10,-11.18,8.37
ligand_Maybridge_HitDiscoverCmpd24518_reduced,10,-6.96,5.30
ligand_Maybridge_HitDiscoverCmpd24519_reduced,10,-7.44,6.64
ligand_Maybridge_HitDiscoverCmpd2451_reduced,10,-11.29,7.56
ligand_Maybridge_HitDiscoverCmpd24520_reduced,10,-9.16,8.40
ligand_Maybridge_HitDiscoverCmpd24521_reduced,10,-8.51,6.34
ligand_Maybridge_HitDiscoverCmpd24522_reduced,10,-8.79,8.07
ligand_Maybridge_HitDiscoverCmpd24523_reduced,10,-12.12,8.00
ligand_Maybridge_HitDiscoverCmpd24524_reduced,10,-10.44,7.33
ligand_Maybridge_HitDiscoverCmpd24525_reduced,10,-7.95,7.91
ligand_Maybridge_HitDiscoverCmpd24526_reduced,10,-11.18,8.21
ligand_Maybridge_HitDiscoverCmpd24527_reduced,10,-11.18,8.08
ligand_Maybridge_HitDiscoverCmpd24528_reduced,10,-9.56,7.70
ligand_Maybridge_HitDiscoverCmpd24529_reduced,10,-9.86,6.53
ligand_Maybridge_HitDiscoverCmpd2452_reduced,10,-7.57,7.53
ligand_Maybridge_HitDiscoverCmpd24530_reduced,10,-8.92,7.72
ligand_Maybridge_HitDiscoverCmpd24531_reduced,10,-7.09,7.88
ligand_Maybridge_HitDiscoverCmpd24532_reduced,10,-7.40,7.53
ligand_Maybridge_HitDiscoverCmpd24533_reduced,10,-11.93,7.80
ligand_Maybridge_HitDiscoverCmpd24534_reduced,10,-9.00,7.45
ligand_Maybridge_HitDiscoverCmpd24535_reduced,10,-10.41,7.33
ligand_Maybridge_HitDiscoverCmpd24536_reduced,10,-10.84,8.23
ligand_Maybridge_HitDiscoverCmpd24537_reduced,10,-11.11,8.20
ligand_Maybridge_HitDiscoverCmpd24539_reduced,10,-9.68,6.93
ligand_Maybridge_HitDiscoverCmpd2453_reduced,10,-8.61,8.31
ligand_Maybridge_HitDiscoverCmpd24540_reduced,10,-9.82,7.21
ligand_Maybridge_HitDiscoverCmpd24541_reduced,10,-10.92,7.40
ligand_Maybridge_HitDiscoverCmpd24542_reduced,10,-10.57,7.13
ligand_Maybridge_HitDiscoverCmpd24543_reduced,10,-13.79,8.20
ligand_Maybridge_HitDiscoverCmpd24544_reduced,10,-9.73,7.42
ligand_Maybridge_HitDiscoverCmpd24545_reduced,10,-6.76,5.70
ligand_Maybridge_HitDiscoverCmpd24546_reduced,10,-11.17,8.16
ligand_Maybridge_HitDiscoverCmpd24547_reduced,10,-11.39,6.86
ligand_Maybridge_HitDiscoverCmpd24548_reduced,10,-9.26,7.41
