Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd48195_reduced,10,-9.16,6.90
ligand_Maybridge_HitDiscoverCmpd48196_reduced,10,-11.00,8.22
ligand_Maybridge_HitDiscoverCmpd48197_reduced,10,-5.50,7.84
ligand_Maybridge_HitDiscoverCmpd48198_reduced,10,-9.37,6.18
ligand_Maybridge_HitDiscoverCmpd48199_reduced,10,-7.37,6.57
ligand_Maybridge_HitDiscoverCmpd4819_reduced,10,-6.38,5.29
ligand_Maybridge_HitDiscoverCmpd481_reduced,10,-10.09,7.62
ligand_Maybridge_HitDiscoverCmpd48200_reduced,10,-11.48,7.69
ligand_Maybridge_HitDiscoverCmpd48201_reduced,10,-7.02,5.31
ligand_Maybridge_HitDiscoverCmpd48202_reduced,10,-6.45,5.81
ligand_Maybridge_HitDiscoverCmpd48203_reduced,10,-8.16,6.87
ligand_Maybridge_HitDiscoverCmpd48204_reduced,10,-10.91,7.83
ligand_Maybridge_HitDiscoverCmpd48205_reduced,10,-7.26,5.31
ligand_Maybridge_HitDiscoverCmpd48206_reduced,10,-10.34,7.48
ligand_Maybridge_HitDiscoverCmpd48207_reduced,10,-1.62,7.77
ligand_Maybridge_HitDiscoverCmpd48208_reduced,10,-10.37,6.89
ligand_Maybridge_HitDiscoverCmpd48209_reduced,10,-11.05,6.82
ligand_Maybridge_HitDiscoverCmpd4820_reduced,10,-7.96,6.29
ligand_Maybridge_HitDiscoverCmpd48210_reduced,10,-9.12,7.36
ligand_Maybridge_HitDiscoverCmpd48211_reduced,10,-7.07,6.26
ligand_Maybridge_HitDiscoverCmpd48212_reduced,10,-8.47,7.23
ligand_Maybridge_HitDiscoverCmpd48213_reduced,10,-8.74,7.29
ligand_Maybridge_HitDiscoverCmpd48214_reduced,10,-10.98,7.99
ligand_Maybridge_HitDiscoverCmpd48215_reduced,10,-9.20,6.90
ligand_Maybridge_HitDiscoverCmpd48216_reduced,10,-10.90,7.50
ligand_Maybridge_HitDiscoverCmpd48217_reduced,10,-3.20,8.21
ligand_Maybridge_HitDiscoverCmpd48218_reduced,10,-7.28,5.84
ligand_Maybridge_HitDiscoverCmpd48219_reduced,10,-9.58,8.03
ligand_Maybridge_HitDiscoverCmpd4821_reduced,10,-10.13,6.95
ligand_Maybridge_HitDiscoverCmpd48220_reduced,10,-10.27,7.38
ligand_Maybridge_HitDiscoverCmpd48221_reduced,10,-6.32,5.09
ligand_Maybridge_HitDiscoverCmpd48222_reduced,10,-6.80,5.67
ligand_Maybridge_HitDiscoverCmpd48223_reduced,10,-10.73,7.95
ligand_Maybridge_HitDiscoverCmpd48224_reduced,10,-9.02,6.60
ligand_Maybridge_HitDiscoverCmpd48225_reduced,10,-6.25,4.73
ligand_Maybridge_HitDiscoverCmpd48226_reduced,10,-10.22,7.39
ligand_Maybridge_HitDiscoverCmpd48227_reduced,10,-7.97,7.94
ligand_Maybridge_HitDiscoverCmpd48228_reduced,10,-11.19,7.39
ligand_Maybridge_HitDiscoverCmpd48229_reduced,10,-10.10,7.85
ligand_Maybridge_HitDiscoverCmpd4822_reduced,10,-8.34,6.03
ligand_Maybridge_HitDiscoverCmpd48230_reduced,10,-11.33,6.86
ligand_Maybridge_HitDiscoverCmpd48231_reduced,10,-8.40,6.31
ligand_Maybridge_HitDiscoverCmpd48232_reduced,10,-9.59,6.47
ligand_Maybridge_HitDiscoverCmpd48233_reduced,10,-10.24,8.19
ligand_Maybridge_HitDiscoverCmpd48234_reduced,10,-8.34,7.07
ligand_Maybridge_HitDiscoverCmpd48235_reduced,10,-7.32,4.93
ligand_Maybridge_HitDiscoverCmpd48236_reduced,10,-10.47,7.46
ligand_Maybridge_HitDiscoverCmpd48237_reduced,10,-10.73,6.89
ligand_Maybridge_HitDiscoverCmpd48238_reduced,10,-10.47,6.47
ligand_Maybridge_HitDiscoverCmpd48239_reduced,10,-10.96,7.69
ligand_Maybridge_HitDiscoverCmpd4823_reduced,10,-7.29,6.03
ligand_Maybridge_HitDiscoverCmpd48240_reduced,10,-8.20,6.13
ligand_Maybridge_HitDiscoverCmpd48241_reduced,10,-8.99,6.42
ligand_Maybridge_HitDiscoverCmpd48242_reduced,10,-8.80,7.45
ligand_Maybridge_HitDiscoverCmpd48243_reduced,10,-8.25,8.07
ligand_Maybridge_HitDiscoverCmpd48244_reduced,10,-9.34,6.38
ligand_Maybridge_HitDiscoverCmpd48245_reduced,10,-10.02,7.53
ligand_Maybridge_HitDiscoverCmpd48246_reduced,10,-12.04,7.08
ligand_Maybridge_HitDiscoverCmpd48247_reduced,10,-10.75,7.29
ligand_Maybridge_HitDiscoverCmpd48248_reduced,10,-9.22,6.65
ligand_Maybridge_HitDiscoverCmpd48249_reduced,10,-11.33,8.06
ligand_Maybridge_HitDiscoverCmpd4824_reduced,10,-8.05,6.05
ligand_Maybridge_HitDiscoverCmpd48250_reduced,10,-12.08,7.18
ligand_Maybridge_HitDiscoverCmpd48251_reduced,10,-8.97,7.16
ligand_Maybridge_HitDiscoverCmpd48252_reduced,10,-8.75,6.60
ligand_Maybridge_HitDiscoverCmpd48253_reduced,10,-8.25,6.27
ligand_Maybridge_HitDiscoverCmpd48254_reduced,10,-9.96,7.15
ligand_Maybridge_HitDiscoverCmpd48255_reduced,10,-6.63,4.74
ligand_Maybridge_HitDiscoverCmpd48256_reduced,10,-10.93,7.81
ligand_Maybridge_HitDiscoverCmpd48257_reduced,10,-7.83,7.22
ligand_Maybridge_HitDiscoverCmpd48258_reduced,10,-9.82,7.05
ligand_Maybridge_HitDiscoverCmpd48259_reduced,10,-11.63,6.86
ligand_Maybridge_HitDiscoverCmpd4825_reduced,10,-5.59,4.83
ligand_Maybridge_HitDiscoverCmpd48260_reduced,10,-11.92,8.29
ligand_Maybridge_HitDiscoverCmpd48261_reduced,10,-8.69,5.30
ligand_Maybridge_HitDiscoverCmpd48262_reduced,10,-7.44,6.38
ligand_Maybridge_HitDiscoverCmpd48263_reduced,10,-5.50,3.62
ligand_Maybridge_HitDiscoverCmpd48264_reduced,10,-7.81,7.83
ligand_Maybridge_HitDiscoverCmpd48265_reduced,10,-8.31,6.29
ligand_Maybridge_HitDiscoverCmpd48266_reduced,10,-8.74,6.14
ligand_Maybridge_HitDiscoverCmpd48267_reduced,10,-12.13,7.52
ligand_Maybridge_HitDiscoverCmpd48268_reduced,10,-8.86,6.99
ligand_Maybridge_HitDiscoverCmpd48269_reduced,10,-10.99,7.85
ligand_Maybridge_HitDiscoverCmpd4826_reduced,10,-9.75,6.61
ligand_Maybridge_HitDiscoverCmpd48270_reduced,10,-8.32,5.89
ligand_Maybridge_HitDiscoverCmpd48271_reduced,10,-11.03,6.96
ligand_Maybridge_HitDiscoverCmpd48272_reduced,10,-4.59,6.98
ligand_Maybridge_HitDiscoverCmpd48273_reduced,10,-7.88,6.19
ligand_Maybridge_HitDiscoverCmpd48274_reduced,10,-5.49,3.64
ligand_Maybridge_HitDiscoverCmpd48275_reduced,10,-5.47,3.63
ligand_Maybridge_HitDiscoverCmpd48277_reduced,10,-9.42,6.69
ligand_Maybridge_HitDiscoverCmpd48278_reduced,10,-8.33,8.05
ligand_Maybridge_HitDiscoverCmpd48279_reduced,10,-8.29,7.82
ligand_Maybridge_HitDiscoverCmpd4827_reduced,10,-10.17,6.70
ligand_Maybridge_HitDiscoverCmpd48280_reduced,10,-7.85,5.51
ligand_Maybridge_HitDiscoverCmpd48281_reduced,10,-8.69,5.79
ligand_Maybridge_HitDiscoverCmpd48282_reduced,10,-8.71,5.70
ligand_Maybridge_HitDiscoverCmpd48283_reduced,10,-9.25,7.83
ligand_Maybridge_HitDiscoverCmpd48284_reduced,10,-5.51,3.67
ligand_Maybridge_HitDiscoverCmpd48285_reduced,10,-5.48,3.65
ligand_Maybridge_HitDiscoverCmpd48286_reduced,10,-8.98,5.97
ligand_Maybridge_HitDiscoverCmpd48287_reduced,10,-7.32,6.03
ligand_Maybridge_HitDiscoverCmpd48288_reduced,10,-10.83,7.40
ligand_Maybridge_HitDiscoverCmpd48289_reduced,10,-8.03,7.07
ligand_Maybridge_HitDiscoverCmpd4828_reduced,10,-7.43,6.48
ligand_Maybridge_HitDiscoverCmpd48290_reduced,10,-7.41,5.82
ligand_Maybridge_HitDiscoverCmpd48291_reduced,10,-9.37,6.06
ligand_Maybridge_HitDiscoverCmpd48292_reduced,10,-9.42,6.42
ligand_Maybridge_HitDiscoverCmpd48293_reduced,10,-6.36,5.50
ligand_Maybridge_HitDiscoverCmpd48294_reduced,10,-5.47,3.61
ligand_Maybridge_HitDiscoverCmpd48295_reduced,10,-7.77,5.74
ligand_Maybridge_HitDiscoverCmpd48296_reduced,10,-9.74,6.48
ligand_Maybridge_HitDiscoverCmpd48297_reduced,10,-8.41,6.38
ligand_Maybridge_HitDiscoverCmpd48298_reduced,10,-8.24,7.68
ligand_Maybridge_HitDiscoverCmpd48299_reduced,10,-9.19,6.79
ligand_Maybridge_HitDiscoverCmpd4829_reduced,10,-6.97,5.93
ligand_Maybridge_HitDiscoverCmpd482_reduced,10,-10.13,6.90
ligand_Maybridge_HitDiscoverCmpd48301_reduced,10,-8.53,7.17
ligand_Maybridge_HitDiscoverCmpd48302_reduced,10,-7.61,4.96
ligand_Maybridge_HitDiscoverCmpd48304_reduced,10,-5.45,3.60
ligand_Maybridge_HitDiscoverCmpd48305_reduced,10,-7.88,5.96
ligand_Maybridge_HitDiscoverCmpd48306_reduced,10,-8.58,7.43
ligand_Maybridge_HitDiscoverCmpd48307_reduced,10,-8.30,6.76
ligand_Maybridge_HitDiscoverCmpd48308_reduced,10,-7.76,7.66
ligand_Maybridge_HitDiscoverCmpd48309_reduced,10,-9.23,7.88
ligand_Maybridge_HitDiscoverCmpd48310_reduced,10,-7.68,5.07
ligand_Maybridge_HitDiscoverCmpd48311_reduced,10,-7.50,5.48
ligand_Maybridge_HitDiscoverCmpd48312_reduced,10,-8.95,7.06
ligand_Maybridge_HitDiscoverCmpd48313_reduced,10,-10.25,7.60
ligand_Maybridge_HitDiscoverCmpd48314_reduced,10,-9.52,7.76
ligand_Maybridge_HitDiscoverCmpd48315_reduced,10,-4.15,4.86
ligand_Maybridge_HitDiscoverCmpd48316_reduced,10,-9.99,7.69
ligand_Maybridge_HitDiscoverCmpd48317_reduced,10,-8.03,6.82
ligand_Maybridge_HitDiscoverCmpd48318_reduced,10,-7.55,7.61
ligand_Maybridge_HitDiscoverCmpd48319_reduced,10,-10.70,7.22
ligand_Maybridge_HitDiscoverCmpd4831_reduced,10,-9.99,6.85
ligand_Maybridge_HitDiscoverCmpd48320_reduced,10,-8.24,5.07
ligand_Maybridge_HitDiscoverCmpd48321_reduced,10,-10.25,6.23
ligand_Maybridge_HitDiscoverCmpd48322_reduced,10,-8.93,6.65
ligand_Maybridge_HitDiscoverCmpd48323_reduced,10,-5.47,3.67
ligand_Maybridge_HitDiscoverCmpd48324_reduced,10,-5.49,3.66
ligand_Maybridge_HitDiscoverCmpd48325_reduced,10,-6.76,5.83
ligand_Maybridge_HitDiscoverCmpd48326_reduced,10,-9.78,7.43
ligand_Maybridge_HitDiscoverCmpd48327_reduced,10,-8.45,8.02
ligand_Maybridge_HitDiscoverCmpd48328_reduced,10,-5.92,7.77
ligand_Maybridge_HitDiscoverCmpd48329_reduced,10,-12.33,8.01
ligand_Maybridge_HitDiscoverCmpd4832_reduced,10,-6.81,6.04
ligand_Maybridge_HitDiscoverCmpd48330_reduced,10,-8.36,5.47
ligand_Maybridge_HitDiscoverCmpd48331_reduced,10,-6.12,5.17
ligand_Maybridge_HitDiscoverCmpd48332_reduced,10,-5.28,3.70
ligand_Maybridge_HitDiscoverCmpd48333_reduced,10,-6.68,5.00
ligand_Maybridge_HitDiscoverCmpd48334_reduced,10,-9.66,7.58
ligand_Maybridge_HitDiscoverCmpd48335_reduced,10,-8.11,5.86
ligand_Maybridge_HitDiscoverCmpd48336_reduced,10,-11.43,7.99
ligand_Maybridge_HitDiscoverCmpd48337_reduced,10,-4.32,7.79
ligand_Maybridge_HitDiscoverCmpd48339_reduced,10,-9.84,6.47
ligand_Maybridge_HitDiscoverCmpd4833_reduced,10,-8.93,6.37
ligand_Maybridge_HitDiscoverCmpd48340_reduced,10,-7.52,6.32
ligand_Maybridge_HitDiscoverCmpd48341_reduced,10,-8.84,6.37
ligand_Maybridge_HitDiscoverCmpd48342_reduced,10,-7.67,5.97
ligand_Maybridge_HitDiscoverCmpd48343_reduced,10,-8.36,5.65
ligand_Maybridge_HitDiscoverCmpd48344_reduced,10,-7.43,5.42
ligand_Maybridge_HitDiscoverCmpd48345_reduced,10,-11.03,8.31
ligand_Maybridge_HitDiscoverCmpd48346_reduced,10,-9.96,6.62
ligand_Maybridge_HitDiscoverCmpd48347_reduced,10,-7.20,5.83
ligand_Maybridge_HitDiscoverCmpd4834_reduced,10,-9.20,5.94
ligand_Maybridge_HitDiscoverCmpd48350_reduced,10,-8.38,7.84
ligand_Maybridge_HitDiscoverCmpd48351_reduced,10,-7.82,5.61
ligand_Maybridge_HitDiscoverCmpd48352_reduced,10,-8.04,5.97
ligand_Maybridge_HitDiscoverCmpd48353_reduced,10,-9.93,6.94
ligand_Maybridge_HitDiscoverCmpd48354_reduced,10,-7.40,5.07
ligand_Maybridge_HitDiscoverCmpd48355_reduced,10,-10.01,6.84
ligand_Maybridge_HitDiscoverCmpd48356_reduced,10,-9.69,6.86
ligand_Maybridge_HitDiscoverCmpd48357_reduced,10,-6.89,6.63
ligand_Maybridge_HitDiscoverCmpd48358_reduced,10,-7.05,5.92
ligand_Maybridge_HitDiscoverCmpd48359_reduced,10,-9.09,6.32
ligand_Maybridge_HitDiscoverCmpd4835_reduced,10,-12.19,7.63
ligand_Maybridge_HitDiscoverCmpd48360_reduced,10,-7.16,5.73
ligand_Maybridge_HitDiscoverCmpd48361_reduced,10,-9.37,6.91
ligand_Maybridge_HitDiscoverCmpd48362_reduced,10,-10.00,7.21
ligand_Maybridge_HitDiscoverCmpd48363_reduced,10,-9.22,5.62
ligand_Maybridge_HitDiscoverCmpd48364_reduced,10,-7.52,4.97
ligand_Maybridge_HitDiscoverCmpd48365_reduced,10,-8.51,6.94
ligand_Maybridge_HitDiscoverCmpd48366_reduced,10,-10.28,6.17
ligand_Maybridge_HitDiscoverCmpd48367_reduced,10,-8.74,7.55
ligand_Maybridge_HitDiscoverCmpd48368_reduced,10,-6.70,5.02
ligand_Maybridge_HitDiscoverCmpd48369_reduced,10,-8.40,6.17
ligand_Maybridge_HitDiscoverCmpd4836_reduced,10,-9.72,6.34
ligand_Maybridge_HitDiscoverCmpd48370_reduced,10,-9.73,6.72
ligand_Maybridge_HitDiscoverCmpd48372_reduced,10,-9.58,7.32
ligand_Maybridge_HitDiscoverCmpd48373_reduced,10,-7.72,6.19
ligand_Maybridge_HitDiscoverCmpd48374_reduced,10,-8.06,6.10
ligand_Maybridge_HitDiscoverCmpd48375_reduced,10,-8.35,5.63
ligand_Maybridge_HitDiscoverCmpd48376_reduced,10,-10.41,6.98
ligand_Maybridge_HitDiscoverCmpd48377_reduced,10,-7.04,7.73
ligand_Maybridge_HitDiscoverCmpd48378_reduced,10,-9.67,6.45
ligand_Maybridge_HitDiscoverCmpd48379_reduced,10,-9.77,6.99
ligand_Maybridge_HitDiscoverCmpd4837_reduced,10,-10.53,6.77
ligand_Maybridge_HitDiscoverCmpd48380_reduced,10,-8.42,6.04
ligand_Maybridge_HitDiscoverCmpd48381_reduced,10,-8.81,5.86
ligand_Maybridge_HitDiscoverCmpd48382_reduced,10,-6.78,7.60
ligand_Maybridge_HitDiscoverCmpd48383_reduced,10,-6.52,6.19
ligand_Maybridge_HitDiscoverCmpd48384_reduced,10,-7.56,5.93
ligand_Maybridge_HitDiscoverCmpd48385_reduced,10,-7.59,6.23
ligand_Maybridge_HitDiscoverCmpd48386_reduced,10,-6.99,7.14
ligand_Maybridge_HitDiscoverCmpd48387_reduced,10,-7.77,5.60
ligand_Maybridge_HitDiscoverCmpd48388_reduced,10,-7.52,5.96
ligand_Maybridge_HitDiscoverCmpd48389_reduced,10,-11.57,8.03
ligand_Maybridge_HitDiscoverCmpd4838_reduced,10,-8.56,6.03
ligand_Maybridge_HitDiscoverCmpd48390_reduced,10,-7.98,5.91
ligand_Maybridge_HitDiscoverCmpd48391_reduced,10,-5.95,6.72
ligand_Maybridge_HitDiscoverCmpd48392_reduced,10,-8.24,5.86
ligand_Maybridge_HitDiscoverCmpd48393_reduced,10,-1.44,3.77
ligand_Maybridge_HitDiscoverCmpd48394_reduced,10,-8.00,6.03
ligand_Maybridge_HitDiscoverCmpd48396_reduced,10,-11.86,7.22
ligand_Maybridge_HitDiscoverCmpd48397_reduced,10,-7.44,5.34
ligand_Maybridge_HitDiscoverCmpd48398_reduced,10,-8.34,6.00
ligand_Maybridge_HitDiscoverCmpd48399_reduced,10,-9.52,6.50
ligand_Maybridge_HitDiscoverCmpd4839_reduced,10,-9.73,6.27
ligand_Maybridge_HitDiscoverCmpd483_reduced,10,-9.32,6.97
ligand_Maybridge_HitDiscoverCmpd48401_reduced,10,-8.42,6.00
ligand_Maybridge_HitDiscoverCmpd48402_reduced,10,-8.07,5.82
ligand_Maybridge_HitDiscoverCmpd48403_reduced,10,-5.31,4.94
ligand_Maybridge_HitDiscoverCmpd48404_reduced,10,-5.94,5.17
ligand_Maybridge_HitDiscoverCmpd48405_reduced,10,-9.86,6.29
ligand_Maybridge_HitDiscoverCmpd48406_reduced,10,-7.96,5.61
ligand_Maybridge_HitDiscoverCmpd48407_reduced,10,-8.00,6.02
ligand_Maybridge_HitDiscoverCmpd48408_reduced,10,-9.57,5.91
ligand_Maybridge_HitDiscoverCmpd48409_reduced,10,-10.76,7.59
ligand_Maybridge_HitDiscoverCmpd4840_reduced,10,-8.74,6.59
ligand_Maybridge_HitDiscoverCmpd48410_reduced,10,-7.66,6.47
ligand_Maybridge_HitDiscoverCmpd48411_reduced,10,-7.52,5.86
ligand_Maybridge_HitDiscoverCmpd48412_reduced,10,-6.68,5.78
ligand_Maybridge_HitDiscoverCmpd48413_reduced,10,-6.41,6.57
ligand_Maybridge_HitDiscoverCmpd48414_reduced,10,-10.76,7.60
ligand_Maybridge_HitDiscoverCmpd48415_reduced,10,-8.00,5.33
ligand_Maybridge_HitDiscoverCmpd48416_reduced,10,-7.00,6.20
ligand_Maybridge_HitDiscoverCmpd48417_reduced,10,-10.35,6.92
ligand_Maybridge_HitDiscoverCmpd48418_reduced,10,-7.42,5.01
ligand_Maybridge_HitDiscoverCmpd48419_reduced,10,-8.85,6.13
ligand_Maybridge_HitDiscoverCmpd4841_reduced,10,-8.02,6.34
ligand_Maybridge_HitDiscoverCmpd48420_reduced,10,-6.87,5.87
ligand_Maybridge_HitDiscoverCmpd48421_reduced,10,-8.88,6.89
ligand_Maybridge_HitDiscoverCmpd48422_reduced,10,-5.74,4.70
ligand_Maybridge_HitDiscoverCmpd48423_reduced,10,-9.88,6.94
ligand_Maybridge_HitDiscoverCmpd48424_reduced,10,-8.74,6.77
ligand_Maybridge_HitDiscoverCmpd48425_reduced,10,-5.31,7.82
ligand_Maybridge_HitDiscoverCmpd48426_reduced,10,-11.51,7.95
ligand_Maybridge_HitDiscoverCmpd48427_reduced,10,-9.14,7.05
ligand_Maybridge_HitDiscoverCmpd48428_reduced,10,-7.49,5.17
ligand_Maybridge_HitDiscoverCmpd48429_reduced,10,-7.85,5.73
ligand_Maybridge_HitDiscoverCmpd4842_reduced,10,-11.31,8.07
ligand_Maybridge_HitDiscoverCmpd48430_reduced,10,-8.97,6.53
ligand_Maybridge_HitDiscoverCmpd48431_reduced,10,-5.43,5.31
ligand_Maybridge_HitDiscoverCmpd48432_reduced,10,-6.16,5.23
ligand_Maybridge_HitDiscoverCmpd48433_reduced,10,-8.58,7.03
ligand_Maybridge_HitDiscoverCmpd48434_reduced,10,-8.53,6.73
ligand_Maybridge_HitDiscoverCmpd48435_reduced,10,-10.95,7.64
ligand_Maybridge_HitDiscoverCmpd48436_reduced,10,-8.39,5.75
ligand_Maybridge_HitDiscoverCmpd48437_reduced,10,-8.21,6.96
ligand_Maybridge_HitDiscoverCmpd48438_reduced,10,-10.16,7.06
ligand_Maybridge_HitDiscoverCmpd48439_reduced,10,-7.98,6.54
ligand_Maybridge_HitDiscoverCmpd4843_reduced,10,-9.45,6.75
ligand_Maybridge_HitDiscoverCmpd48440_reduced,10,-8.01,6.40
ligand_Maybridge_HitDiscoverCmpd48441_reduced,10,-7.42,5.78
ligand_Maybridge_HitDiscoverCmpd48442_reduced,10,-8.78,6.83
ligand_Maybridge_HitDiscoverCmpd48443_reduced,10,-8.82,7.44
ligand_Maybridge_HitDiscoverCmpd48444_reduced,10,-8.50,6.74
ligand_Maybridge_HitDiscoverCmpd48445_reduced,10,-11.79,7.25
ligand_Maybridge_HitDiscoverCmpd48446_reduced,10,-9.35,6.51
ligand_Maybridge_HitDiscoverCmpd48447_reduced,10,-7.99,6.70
ligand_Maybridge_HitDiscoverCmpd48448_reduced,10,-7.49,5.43
ligand_Maybridge_HitDiscoverCmpd48449_reduced,10,-7.25,5.62
ligand_Maybridge_HitDiscoverCmpd4844_reduced,10,-9.97,5.93
ligand_Maybridge_HitDiscoverCmpd48450_reduced,10,-7.26,5.66
ligand_Maybridge_HitDiscoverCmpd48451_reduced,10,-7.12,5.89
ligand_Maybridge_HitDiscoverCmpd48452_reduced,10,-8.30,6.61
ligand_Maybridge_HitDiscoverCmpd48453_reduced,10,-7.82,6.83
ligand_Maybridge_HitDiscoverCmpd48454_reduced,10,-10.11,7.05
ligand_Maybridge_HitDiscoverCmpd48455_reduced,10,-7.11,5.58
ligand_Maybridge_HitDiscoverCmpd48456_reduced,10,-9.25,6.17
ligand_Maybridge_HitDiscoverCmpd48457_reduced,10,-10.92,7.63
ligand_Maybridge_HitDiscoverCmpd48458_reduced,10,-7.54,5.88
ligand_Maybridge_HitDiscoverCmpd48459_reduced,10,-6.89,5.92
ligand_Maybridge_HitDiscoverCmpd4845_reduced,10,-9.90,8.10
ligand_Maybridge_HitDiscoverCmpd48460_reduced,10,0.19,8.06
ligand_Maybridge_HitDiscoverCmpd48461_reduced,10,-8.38,6.75
ligand_Maybridge_HitDiscoverCmpd48462_reduced,10,-10.18,7.01
ligand_Maybridge_HitDiscoverCmpd48463_reduced,10,-8.35,6.54
ligand_Maybridge_HitDiscoverCmpd48464_reduced,10,-8.96,6.74
ligand_Maybridge_HitDiscoverCmpd48465_reduced,10,-7.47,6.08
ligand_Maybridge_HitDiscoverCmpd48466_reduced,10,-9.77,7.75
ligand_Maybridge_HitDiscoverCmpd48467_reduced,10,-9.00,6.61
ligand_Maybridge_HitDiscoverCmpd48468_reduced,10,-5.86,5.21
ligand_Maybridge_HitDiscoverCmpd48469_reduced,10,-7.40,5.62
ligand_Maybridge_HitDiscoverCmpd4846_reduced,10,-10.94,6.70
ligand_Maybridge_HitDiscoverCmpd48470_reduced,10,-8.27,7.82
ligand_Maybridge_HitDiscoverCmpd48471_reduced,10,-9.00,6.93
ligand_Maybridge_HitDiscoverCmpd48472_reduced,10,-10.88,7.38
ligand_Maybridge_HitDiscoverCmpd48473_reduced,10,-9.67,7.43
ligand_Maybridge_HitDiscoverCmpd48474_reduced,10,-9.54,7.69
ligand_Maybridge_HitDiscoverCmpd48475_reduced,10,-6.40,4.88
ligand_Maybridge_HitDiscoverCmpd48476_reduced,10,-8.87,7.04
ligand_Maybridge_HitDiscoverCmpd48477_reduced,10,-8.58,6.81
ligand_Maybridge_HitDiscoverCmpd48478_reduced,10,-6.46,5.79
ligand_Maybridge_HitDiscoverCmpd4847_reduced,10,-9.62,8.18
ligand_Maybridge_HitDiscoverCmpd48480_reduced,10,-5.79,5.29
ligand_Maybridge_HitDiscoverCmpd48481_reduced,10,-10.37,7.20
ligand_Maybridge_HitDiscoverCmpd48482_reduced,10,-9.70,6.66
ligand_Maybridge_HitDiscoverCmpd48483_reduced,10,-7.17,7.05
ligand_Maybridge_HitDiscoverCmpd48484_reduced,10,-6.24,5.09
ligand_Maybridge_HitDiscoverCmpd48485_reduced,10,-10.56,7.53
ligand_Maybridge_HitDiscoverCmpd48486_reduced,10,-9.81,7.29
ligand_Maybridge_HitDiscoverCmpd48487_reduced,10,-7.10,6.02
ligand_Maybridge_HitDiscoverCmpd48488_reduced,10,-5.96,5.37
ligand_Maybridge_HitDiscoverCmpd48489_reduced,10,-4.92,7.47
ligand_Maybridge_HitDiscoverCmpd4848_reduced,10,-7.12,5.05
ligand_Maybridge_HitDiscoverCmpd48490_reduced,10,-8.33,6.66
ligand_Maybridge_HitDiscoverCmpd48491_reduced,10,-7.26,6.13
ligand_Maybridge_HitDiscoverCmpd48492_reduced,10,-7.99,6.64
ligand_Maybridge_HitDiscoverCmpd48493_reduced,10,-7.92,6.47
ligand_Maybridge_HitDiscoverCmpd48494_reduced,10,-7.31,5.63
ligand_Maybridge_HitDiscoverCmpd48495_reduced,10,-7.15,5.52
ligand_Maybridge_HitDiscoverCmpd48496_reduced,10,-8.86,6.53
ligand_Maybridge_HitDiscoverCmpd48497_reduced,10,-9.00,6.81
ligand_Maybridge_HitDiscoverCmpd48498_reduced,10,-8.75,6.95
ligand_Maybridge_HitDiscoverCmpd48499_reduced,10,-8.80,6.83
ligand_Maybridge_HitDiscoverCmpd4849_reduced,10,-10.43,6.05
ligand_Maybridge_HitDiscoverCmpd484_reduced,10,-7.52,5.73
ligand_Maybridge_HitDiscoverCmpd48500_reduced,10,-8.85,7.07
ligand_Maybridge_HitDiscoverCmpd48501_reduced,10,-9.56,7.36
ligand_Maybridge_HitDiscoverCmpd48502_reduced,10,-9.87,7.84
ligand_Maybridge_HitDiscoverCmpd48503_reduced,10,-9.91,7.75
ligand_Maybridge_HitDiscoverCmpd48504_reduced,10,-9.16,8.05
ligand_Maybridge_HitDiscoverCmpd48505_reduced,10,-9.10,7.66
ligand_Maybridge_HitDiscoverCmpd48506_reduced,10,-9.65,7.81
ligand_Maybridge_HitDiscoverCmpd48507_reduced,10,-10.37,7.79
ligand_Maybridge_HitDiscoverCmpd48508_reduced,10,-8.33,6.88
ligand_Maybridge_HitDiscoverCmpd48509_reduced,10,-7.96,6.72
ligand_Maybridge_HitDiscoverCmpd4850_reduced,10,-8.53,6.48
ligand_Maybridge_HitDiscoverCmpd48510_reduced,10,-8.42,7.05
ligand_Maybridge_HitDiscoverCmpd48511_reduced,10,-8.73,6.85
ligand_Maybridge_HitDiscoverCmpd48512_reduced,10,-9.71,8.12
ligand_Maybridge_HitDiscoverCmpd48513_reduced,10,-11.46,7.93
ligand_Maybridge_HitDiscoverCmpd48514_reduced,10,-10.26,7.72
ligand_Maybridge_HitDiscoverCmpd48515_reduced,10,-9.39,7.54
ligand_Maybridge_HitDiscoverCmpd48516_reduced,10,-9.95,8.01
ligand_Maybridge_HitDiscoverCmpd48517_reduced,10,-10.06,7.94
ligand_Maybridge_HitDiscoverCmpd48518_reduced,10,-7.07,5.51
ligand_Maybridge_HitDiscoverCmpd48519_reduced,10,-8.22,6.68
ligand_Maybridge_HitDiscoverCmpd4851_reduced,10,-10.18,6.68
ligand_Maybridge_HitDiscoverCmpd48520_reduced,10,-8.94,6.98
ligand_Maybridge_HitDiscoverCmpd48521_reduced,10,-7.90,6.71
ligand_Maybridge_HitDiscoverCmpd48522_reduced,10,-9.24,7.85
ligand_Maybridge_HitDiscoverCmpd48523_reduced,10,-8.92,7.59
ligand_Maybridge_HitDiscoverCmpd48524_reduced,10,-8.42,6.77
ligand_Maybridge_HitDiscoverCmpd48525_reduced,10,-9.16,6.02
ligand_Maybridge_HitDiscoverCmpd48526_reduced,10,-9.65,8.04
