Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd12496_reduced,10,-10.34,7.01
ligand_Maybridge_HitDiscoverCmpd12497_reduced,10,-10.13,7.13
ligand_Maybridge_HitDiscoverCmpd12498_reduced,10,-9.15,7.41
ligand_Maybridge_HitDiscoverCmpd12499_reduced,10,-10.55,7.74
ligand_Maybridge_HitDiscoverCmpd1249_reduced,10,-10.38,7.42
ligand_Maybridge_HitDiscoverCmpd124_reduced,10,-8.34,6.22
ligand_Maybridge_HitDiscoverCmpd12500_reduced,10,-10.20,6.31
ligand_Maybridge_HitDiscoverCmpd12501_reduced,10,-9.82,7.01
ligand_Maybridge_HitDiscoverCmpd12502_reduced,10,-10.01,7.00
ligand_Maybridge_HitDiscoverCmpd12503_reduced,10,-12.19,7.77
ligand_Maybridge_HitDiscoverCmpd12504_reduced,10,-10.39,7.99
ligand_Maybridge_HitDiscoverCmpd12505_reduced,10,-10.34,6.72
ligand_Maybridge_HitDiscoverCmpd12506_reduced,10,-7.55,6.65
ligand_Maybridge_HitDiscoverCmpd12507_reduced,10,-9.86,6.61
ligand_Maybridge_HitDiscoverCmpd12508_reduced,10,-12.32,7.65
ligand_Maybridge_HitDiscoverCmpd12509_reduced,10,-10.60,7.24
ligand_Maybridge_HitDiscoverCmpd1250_reduced,10,-10.21,8.11
ligand_Maybridge_HitDiscoverCmpd12510_reduced,10,-8.93,7.81
ligand_Maybridge_HitDiscoverCmpd12511_reduced,10,-7.75,6.91
ligand_Maybridge_HitDiscoverCmpd12512_reduced,10,-11.94,7.78
ligand_Maybridge_HitDiscoverCmpd12513_reduced,10,-11.21,8.39
ligand_Maybridge_HitDiscoverCmpd12514_reduced,10,-6.95,5.73
ligand_Maybridge_HitDiscoverCmpd12515_reduced,10,-10.35,6.64
ligand_Maybridge_HitDiscoverCmpd12516_reduced,10,-10.21,7.53
ligand_Maybridge_HitDiscoverCmpd12517_reduced,10,-10.31,8.05
ligand_Maybridge_HitDiscoverCmpd12518_reduced,10,-11.04,7.83
ligand_Maybridge_HitDiscoverCmpd12519_reduced,10,-9.43,7.75
ligand_Maybridge_HitDiscoverCmpd1251_reduced,10,-10.97,7.79
ligand_Maybridge_HitDiscoverCmpd12520_reduced,10,-10.67,7.84
ligand_Maybridge_HitDiscoverCmpd12521_reduced,10,-9.44,6.55
ligand_Maybridge_HitDiscoverCmpd12522_reduced,10,-11.81,8.28
ligand_Maybridge_HitDiscoverCmpd12523_reduced,10,-10.66,7.05
ligand_Maybridge_HitDiscoverCmpd12524_reduced,10,-11.49,7.73
ligand_Maybridge_HitDiscoverCmpd12525_reduced,10,-10.27,7.07
ligand_Maybridge_HitDiscoverCmpd12526_reduced,10,-12.21,8.25
ligand_Maybridge_HitDiscoverCmpd12527_reduced,10,-9.98,6.93
ligand_Maybridge_HitDiscoverCmpd12528_reduced,10,-9.66,7.24
ligand_Maybridge_HitDiscoverCmpd12529_reduced,10,-10.42,7.68
ligand_Maybridge_HitDiscoverCmpd1252_reduced,10,-8.16,6.99
ligand_Maybridge_HitDiscoverCmpd12530_reduced,10,-11.99,8.32
ligand_Maybridge_HitDiscoverCmpd12531_reduced,10,-9.76,6.53
ligand_Maybridge_HitDiscoverCmpd12532_reduced,10,-8.79,6.90
ligand_Maybridge_HitDiscoverCmpd12533_reduced,10,-8.46,6.58
ligand_Maybridge_HitDiscoverCmpd12534_reduced,10,-9.66,7.49
ligand_Maybridge_HitDiscoverCmpd12535_reduced,10,-11.26,7.95
ligand_Maybridge_HitDiscoverCmpd12536_reduced,10,-8.81,7.89
ligand_Maybridge_HitDiscoverCmpd12537_reduced,10,-10.98,7.31
ligand_Maybridge_HitDiscoverCmpd12538_reduced,10,-6.33,5.01
ligand_Maybridge_HitDiscoverCmpd12539_reduced,10,-11.34,7.65
ligand_Maybridge_HitDiscoverCmpd1253_reduced,10,-7.16,5.75
ligand_Maybridge_HitDiscoverCmpd12540_reduced,10,-9.91,7.05
ligand_Maybridge_HitDiscoverCmpd12541_reduced,10,-10.97,7.08
ligand_Maybridge_HitDiscoverCmpd12542_reduced,10,-8.26,6.53
ligand_Maybridge_HitDiscoverCmpd12543_reduced,10,-10.09,6.95
ligand_Maybridge_HitDiscoverCmpd12544_reduced,10,-10.35,7.98
ligand_Maybridge_HitDiscoverCmpd12545_reduced,10,-9.05,6.48
ligand_Maybridge_HitDiscoverCmpd12546_reduced,10,-8.49,6.11
ligand_Maybridge_HitDiscoverCmpd12547_reduced,10,-11.74,8.12
ligand_Maybridge_HitDiscoverCmpd12548_reduced,10,-11.59,8.11
ligand_Maybridge_HitDiscoverCmpd12549_reduced,10,-8.18,6.50
ligand_Maybridge_HitDiscoverCmpd1254_reduced,10,-6.82,6.00
ligand_Maybridge_HitDiscoverCmpd12550_reduced,10,-10.94,7.51
ligand_Maybridge_HitDiscoverCmpd12551_reduced,10,-9.46,6.39
ligand_Maybridge_HitDiscoverCmpd12552_reduced,10,-10.29,7.45
ligand_Maybridge_HitDiscoverCmpd12553_reduced,10,-11.54,7.97
ligand_Maybridge_HitDiscoverCmpd12554_reduced,10,-11.72,7.83
ligand_Maybridge_HitDiscoverCmpd12555_reduced,10,-9.38,6.66
ligand_Maybridge_HitDiscoverCmpd12556_reduced,10,-9.33,6.60
ligand_Maybridge_HitDiscoverCmpd12557_reduced,10,-10.94,8.03
ligand_Maybridge_HitDiscoverCmpd12558_reduced,10,-10.70,7.38
ligand_Maybridge_HitDiscoverCmpd12559_reduced,10,-12.08,7.54
ligand_Maybridge_HitDiscoverCmpd12560_reduced,10,-10.50,6.27
ligand_Maybridge_HitDiscoverCmpd12561_reduced,10,-9.39,6.80
ligand_Maybridge_HitDiscoverCmpd12562_reduced,10,-10.36,7.54
ligand_Maybridge_HitDiscoverCmpd12563_reduced,10,-12.06,8.00
ligand_Maybridge_HitDiscoverCmpd12564_reduced,10,-12.02,7.07
ligand_Maybridge_HitDiscoverCmpd12565_reduced,10,-8.65,7.94
ligand_Maybridge_HitDiscoverCmpd12566_reduced,10,-8.31,6.87
ligand_Maybridge_HitDiscoverCmpd12567_reduced,10,-8.43,7.17
ligand_Maybridge_HitDiscoverCmpd12568_reduced,10,-10.66,8.04
ligand_Maybridge_HitDiscoverCmpd12569_reduced,10,-10.26,7.50
ligand_Maybridge_HitDiscoverCmpd1256_reduced,10,-8.64,5.92
ligand_Maybridge_HitDiscoverCmpd12570_reduced,10,-10.67,6.54
ligand_Maybridge_HitDiscoverCmpd12571_reduced,10,-10.19,6.61
ligand_Maybridge_HitDiscoverCmpd12572_reduced,10,-9.10,7.03
ligand_Maybridge_HitDiscoverCmpd12573_reduced,10,-11.37,7.79
ligand_Maybridge_HitDiscoverCmpd12574_reduced,10,-10.69,7.17
ligand_Maybridge_HitDiscoverCmpd12575_reduced,10,-9.53,8.30
ligand_Maybridge_HitDiscoverCmpd12576_reduced,10,-7.84,6.48
ligand_Maybridge_HitDiscoverCmpd12577_reduced,10,-8.53,7.32
ligand_Maybridge_HitDiscoverCmpd12578_reduced,10,-11.62,8.01
ligand_Maybridge_HitDiscoverCmpd12579_reduced,10,-10.82,6.97
ligand_Maybridge_HitDiscoverCmpd1257_reduced,10,-10.36,7.33
ligand_Maybridge_HitDiscoverCmpd12580_reduced,10,-10.88,6.51
ligand_Maybridge_HitDiscoverCmpd12581_reduced,10,-8.97,7.13
ligand_Maybridge_HitDiscoverCmpd12582_reduced,10,-8.71,7.52
ligand_Maybridge_HitDiscoverCmpd12583_reduced,10,-12.29,8.14
ligand_Maybridge_HitDiscoverCmpd12584_reduced,10,-11.39,7.06
ligand_Maybridge_HitDiscoverCmpd12585_reduced,10,-7.58,6.35
ligand_Maybridge_HitDiscoverCmpd12586_reduced,10,-7.27,7.79
ligand_Maybridge_HitDiscoverCmpd12587_reduced,10,-9.64,7.27
ligand_Maybridge_HitDiscoverCmpd12588_reduced,10,-7.49,6.68
ligand_Maybridge_HitDiscoverCmpd12589_reduced,10,-7.51,5.57
ligand_Maybridge_HitDiscoverCmpd1258_reduced,10,-11.54,7.80
ligand_Maybridge_HitDiscoverCmpd12590_reduced,10,-9.88,7.56
ligand_Maybridge_HitDiscoverCmpd12591_reduced,10,-10.17,7.24
ligand_Maybridge_HitDiscoverCmpd12592_reduced,10,-8.25,6.54
ligand_Maybridge_HitDiscoverCmpd12593_reduced,10,-7.17,6.28
ligand_Maybridge_HitDiscoverCmpd12594_reduced,10,-7.79,7.47
ligand_Maybridge_HitDiscoverCmpd12595_reduced,10,-7.02,6.67
ligand_Maybridge_HitDiscoverCmpd12596_reduced,10,-6.53,6.33
ligand_Maybridge_HitDiscoverCmpd12597_reduced,10,-9.60,6.99
ligand_Maybridge_HitDiscoverCmpd12598_reduced,10,-7.04,6.02
ligand_Maybridge_HitDiscoverCmpd12599_reduced,10,-9.04,6.18
ligand_Maybridge_HitDiscoverCmpd1259_reduced,10,-8.89,6.96
ligand_Maybridge_HitDiscoverCmpd125_reduced,10,-11.41,8.39
ligand_Maybridge_HitDiscoverCmpd12600_reduced,10,-9.10,7.04
ligand_Maybridge_HitDiscoverCmpd12601_reduced,10,-8.21,6.63
ligand_Maybridge_HitDiscoverCmpd12602_reduced,10,-7.34,5.89
ligand_Maybridge_HitDiscoverCmpd12603_reduced,10,-8.00,5.87
ligand_Maybridge_HitDiscoverCmpd12604_reduced,10,-10.31,7.62
ligand_Maybridge_HitDiscoverCmpd12605_reduced,10,-9.98,7.28
ligand_Maybridge_HitDiscoverCmpd12606_reduced,10,-9.20,7.22
ligand_Maybridge_HitDiscoverCmpd12607_reduced,10,-7.54,6.21
ligand_Maybridge_HitDiscoverCmpd12608_reduced,10,-10.35,7.91
ligand_Maybridge_HitDiscoverCmpd12609_reduced,10,-6.11,5.75
ligand_Maybridge_HitDiscoverCmpd1260_reduced,10,-10.30,7.43
ligand_Maybridge_HitDiscoverCmpd12610_reduced,10,-9.75,7.85
ligand_Maybridge_HitDiscoverCmpd12611_reduced,10,-8.63,7.12
ligand_Maybridge_HitDiscoverCmpd12612_reduced,10,-10.43,7.80
ligand_Maybridge_HitDiscoverCmpd12613_reduced,10,-6.84,6.42
ligand_Maybridge_HitDiscoverCmpd12614_reduced,10,-8.46,6.54
ligand_Maybridge_HitDiscoverCmpd12615_reduced,10,-7.87,6.29
ligand_Maybridge_HitDiscoverCmpd12616_reduced,10,-7.02,5.95
ligand_Maybridge_HitDiscoverCmpd12617_reduced,10,-8.28,7.40
ligand_Maybridge_HitDiscoverCmpd12618_reduced,10,-8.54,6.87
ligand_Maybridge_HitDiscoverCmpd12619_reduced,10,-7.08,5.94
ligand_Maybridge_HitDiscoverCmpd1261_reduced,10,-11.40,8.42
ligand_Maybridge_HitDiscoverCmpd12620_reduced,10,-6.44,6.24
ligand_Maybridge_HitDiscoverCmpd12621_reduced,10,-10.64,7.80
ligand_Maybridge_HitDiscoverCmpd12622_reduced,10,-9.03,7.40
ligand_Maybridge_HitDiscoverCmpd12623_reduced,10,-8.47,6.44
ligand_Maybridge_HitDiscoverCmpd12624_reduced,10,-10.06,7.83
ligand_Maybridge_HitDiscoverCmpd12625_reduced,10,-10.37,7.10
ligand_Maybridge_HitDiscoverCmpd12626_reduced,10,-7.34,6.17
ligand_Maybridge_HitDiscoverCmpd12627_reduced,10,-8.09,6.67
ligand_Maybridge_HitDiscoverCmpd12628_reduced,10,-7.46,5.95
ligand_Maybridge_HitDiscoverCmpd12629_reduced,10,-7.03,5.89
ligand_Maybridge_HitDiscoverCmpd1262_reduced,10,-7.45,5.92
ligand_Maybridge_HitDiscoverCmpd12630_reduced,10,-10.30,7.36
ligand_Maybridge_HitDiscoverCmpd12631_reduced,10,-10.95,7.92
ligand_Maybridge_HitDiscoverCmpd12632_reduced,10,-9.79,7.05
ligand_Maybridge_HitDiscoverCmpd12633_reduced,10,-8.01,6.55
ligand_Maybridge_HitDiscoverCmpd12634_reduced,10,-10.50,7.00
ligand_Maybridge_HitDiscoverCmpd12635_reduced,10,-6.38,6.01
ligand_Maybridge_HitDiscoverCmpd12636_reduced,10,-9.13,7.02
ligand_Maybridge_HitDiscoverCmpd12637_reduced,10,-7.08,6.10
ligand_Maybridge_HitDiscoverCmpd12638_reduced,10,-9.88,7.54
ligand_Maybridge_HitDiscoverCmpd12639_reduced,10,-10.32,7.00
ligand_Maybridge_HitDiscoverCmpd1263_reduced,10,-7.50,5.30
ligand_Maybridge_HitDiscoverCmpd12640_reduced,10,-10.57,6.95
ligand_Maybridge_HitDiscoverCmpd12641_reduced,10,-9.66,6.93
ligand_Maybridge_HitDiscoverCmpd12642_reduced,10,-7.54,6.01
ligand_Maybridge_HitDiscoverCmpd12643_reduced,10,-9.70,7.47
ligand_Maybridge_HitDiscoverCmpd12644_reduced,10,-10.50,7.76
ligand_Maybridge_HitDiscoverCmpd12645_reduced,10,-7.42,7.81
ligand_Maybridge_HitDiscoverCmpd12646_reduced,10,-9.42,7.04
ligand_Maybridge_HitDiscoverCmpd12647_reduced,10,-7.24,6.37
ligand_Maybridge_HitDiscoverCmpd12648_reduced,10,-7.55,6.68
ligand_Maybridge_HitDiscoverCmpd12649_reduced,10,-8.22,6.74
ligand_Maybridge_HitDiscoverCmpd1264_reduced,10,-6.32,6.07
ligand_Maybridge_HitDiscoverCmpd12650_reduced,10,-6.07,5.91
ligand_Maybridge_HitDiscoverCmpd12651_reduced,10,-9.34,6.94
ligand_Maybridge_HitDiscoverCmpd12652_reduced,10,-7.86,6.14
ligand_Maybridge_HitDiscoverCmpd12653_reduced,10,-8.07,6.72
ligand_Maybridge_HitDiscoverCmpd12654_reduced,10,-7.40,6.77
ligand_Maybridge_HitDiscoverCmpd12655_reduced,10,-7.20,7.58
ligand_Maybridge_HitDiscoverCmpd12656_reduced,10,-7.92,5.28
ligand_Maybridge_HitDiscoverCmpd12657_reduced,10,-7.16,6.63
ligand_Maybridge_HitDiscoverCmpd12658_reduced,10,-6.59,6.08
ligand_Maybridge_HitDiscoverCmpd12659_reduced,10,-10.07,7.76
ligand_Maybridge_HitDiscoverCmpd1265_reduced,10,-5.55,4.86
ligand_Maybridge_HitDiscoverCmpd12660_reduced,10,-8.16,6.66
ligand_Maybridge_HitDiscoverCmpd12661_reduced,10,-8.06,6.80
ligand_Maybridge_HitDiscoverCmpd12662_reduced,10,-6.21,5.17
ligand_Maybridge_HitDiscoverCmpd12663_reduced,10,-6.99,6.96
ligand_Maybridge_HitDiscoverCmpd12664_reduced,10,-7.50,7.06
ligand_Maybridge_HitDiscoverCmpd12665_reduced,10,-8.64,6.98
ligand_Maybridge_HitDiscoverCmpd12666_reduced,10,-9.45,7.93
ligand_Maybridge_HitDiscoverCmpd12667_reduced,10,-9.37,6.29
ligand_Maybridge_HitDiscoverCmpd12668_reduced,10,-10.17,6.96
ligand_Maybridge_HitDiscoverCmpd12669_reduced,10,-10.29,8.11
ligand_Maybridge_HitDiscoverCmpd1266_reduced,10,-7.70,7.19
ligand_Maybridge_HitDiscoverCmpd12670_reduced,10,-11.83,8.12
ligand_Maybridge_HitDiscoverCmpd12671_reduced,10,-7.62,6.56
ligand_Maybridge_HitDiscoverCmpd12672_reduced,10,-12.19,8.06
ligand_Maybridge_HitDiscoverCmpd12673_reduced,10,-11.62,8.03
ligand_Maybridge_HitDiscoverCmpd12674_reduced,10,-10.91,7.85
ligand_Maybridge_HitDiscoverCmpd12675_reduced,10,-10.51,7.74
ligand_Maybridge_HitDiscoverCmpd12676_reduced,10,-9.61,7.91
ligand_Maybridge_HitDiscoverCmpd12677_reduced,10,-8.15,6.13
ligand_Maybridge_HitDiscoverCmpd12678_reduced,10,-11.08,8.25
ligand_Maybridge_HitDiscoverCmpd12679_reduced,10,-10.41,7.72
ligand_Maybridge_HitDiscoverCmpd1267_reduced,10,-10.39,7.21
ligand_Maybridge_HitDiscoverCmpd12680_reduced,10,-9.40,7.59
ligand_Maybridge_HitDiscoverCmpd12681_reduced,10,-12.78,8.44
ligand_Maybridge_HitDiscoverCmpd12682_reduced,10,-11.01,7.76
ligand_Maybridge_HitDiscoverCmpd12683_reduced,10,-12.25,8.03
ligand_Maybridge_HitDiscoverCmpd12684_reduced,10,-7.35,6.48
ligand_Maybridge_HitDiscoverCmpd12685_reduced,10,-10.22,7.23
ligand_Maybridge_HitDiscoverCmpd12686_reduced,10,-10.39,7.64
ligand_Maybridge_HitDiscoverCmpd12687_reduced,10,-11.13,7.55
ligand_Maybridge_HitDiscoverCmpd12688_reduced,10,-11.87,8.03
ligand_Maybridge_HitDiscoverCmpd12689_reduced,10,-11.49,7.81
ligand_Maybridge_HitDiscoverCmpd1268_reduced,10,-10.90,7.07
ligand_Maybridge_HitDiscoverCmpd12690_reduced,10,-10.61,8.49
ligand_Maybridge_HitDiscoverCmpd12691_reduced,10,-12.30,8.30
ligand_Maybridge_HitDiscoverCmpd12692_reduced,10,-12.51,8.11
ligand_Maybridge_HitDiscoverCmpd12693_reduced,10,-9.72,8.03
ligand_Maybridge_HitDiscoverCmpd12694_reduced,10,-10.02,7.06
ligand_Maybridge_HitDiscoverCmpd12695_reduced,10,-10.84,7.13
ligand_Maybridge_HitDiscoverCmpd12696_reduced,10,-10.50,7.69
ligand_Maybridge_HitDiscoverCmpd12697_reduced,10,-11.34,7.66
ligand_Maybridge_HitDiscoverCmpd12698_reduced,10,-12.50,7.69
ligand_Maybridge_HitDiscoverCmpd12699_reduced,10,-10.45,7.86
ligand_Maybridge_HitDiscoverCmpd1269_reduced,10,-7.15,6.36
ligand_Maybridge_HitDiscoverCmpd126_reduced,10,-10.49,7.37
ligand_Maybridge_HitDiscoverCmpd12700_reduced,10,-9.45,6.54
ligand_Maybridge_HitDiscoverCmpd12701_reduced,10,-10.79,7.68
ligand_Maybridge_HitDiscoverCmpd12702_reduced,10,-10.47,8.26
ligand_Maybridge_HitDiscoverCmpd12703_reduced,10,-12.50,8.09
ligand_Maybridge_HitDiscoverCmpd12704_reduced,10,-10.51,7.26
ligand_Maybridge_HitDiscoverCmpd12705_reduced,10,-11.77,8.11
ligand_Maybridge_HitDiscoverCmpd12706_reduced,10,-10.60,8.02
ligand_Maybridge_HitDiscoverCmpd12707_reduced,10,-11.26,7.61
ligand_Maybridge_HitDiscoverCmpd12708_reduced,10,-12.07,7.83
ligand_Maybridge_HitDiscoverCmpd12709_reduced,10,-10.91,8.12
ligand_Maybridge_HitDiscoverCmpd1270_reduced,10,-8.69,6.78
ligand_Maybridge_HitDiscoverCmpd12710_reduced,10,-7.37,5.15
ligand_Maybridge_HitDiscoverCmpd12711_reduced,10,-10.95,7.83
ligand_Maybridge_HitDiscoverCmpd12712_reduced,10,-8.67,7.70
ligand_Maybridge_HitDiscoverCmpd12713_reduced,10,-10.13,7.91
ligand_Maybridge_HitDiscoverCmpd12714_reduced,10,-10.91,7.93
ligand_Maybridge_HitDiscoverCmpd12715_reduced,10,-10.80,8.51
ligand_Maybridge_HitDiscoverCmpd12716_reduced,10,-9.10,6.15
ligand_Maybridge_HitDiscoverCmpd12717_reduced,10,-10.21,7.73
ligand_Maybridge_HitDiscoverCmpd12718_reduced,10,-10.70,7.56
ligand_Maybridge_HitDiscoverCmpd12719_reduced,10,-11.51,8.04
ligand_Maybridge_HitDiscoverCmpd1271_reduced,10,-12.05,8.19
ligand_Maybridge_HitDiscoverCmpd12720_reduced,10,-10.31,7.83
ligand_Maybridge_HitDiscoverCmpd12721_reduced,10,-9.14,7.54
ligand_Maybridge_HitDiscoverCmpd12722_reduced,10,-12.06,8.39
ligand_Maybridge_HitDiscoverCmpd12723_reduced,10,-9.76,7.53
ligand_Maybridge_HitDiscoverCmpd12724_reduced,10,-13.01,8.20
ligand_Maybridge_HitDiscoverCmpd12725_reduced,10,-11.41,7.72
ligand_Maybridge_HitDiscoverCmpd12726_reduced,10,-12.05,7.98
ligand_Maybridge_HitDiscoverCmpd12727_reduced,10,-11.62,8.05
ligand_Maybridge_HitDiscoverCmpd12728_reduced,10,-11.99,7.64
ligand_Maybridge_HitDiscoverCmpd12729_reduced,10,-11.01,8.39
ligand_Maybridge_HitDiscoverCmpd1272_reduced,10,-10.35,6.91
ligand_Maybridge_HitDiscoverCmpd12730_reduced,10,-9.67,8.05
ligand_Maybridge_HitDiscoverCmpd12731_reduced,10,-8.74,6.76
ligand_Maybridge_HitDiscoverCmpd12732_reduced,10,-10.07,7.69
ligand_Maybridge_HitDiscoverCmpd12733_reduced,10,-9.46,7.79
ligand_Maybridge_HitDiscoverCmpd12734_reduced,10,-9.28,6.69
ligand_Maybridge_HitDiscoverCmpd12735_reduced,10,-10.19,6.58
ligand_Maybridge_HitDiscoverCmpd12736_reduced,10,-12.49,7.33
ligand_Maybridge_HitDiscoverCmpd12737_reduced,10,-8.82,6.35
ligand_Maybridge_HitDiscoverCmpd12738_reduced,10,-11.89,7.32
ligand_Maybridge_HitDiscoverCmpd12739_reduced,10,-10.22,7.69
ligand_Maybridge_HitDiscoverCmpd1273_reduced,10,-11.50,7.83
ligand_Maybridge_HitDiscoverCmpd12740_reduced,10,-10.43,8.29
ligand_Maybridge_HitDiscoverCmpd12741_reduced,10,-9.52,7.10
ligand_Maybridge_HitDiscoverCmpd12742_reduced,10,-10.78,8.31
ligand_Maybridge_HitDiscoverCmpd12743_reduced,10,-10.66,7.92
ligand_Maybridge_HitDiscoverCmpd12744_reduced,10,-9.97,6.54
ligand_Maybridge_HitDiscoverCmpd12745_reduced,10,-9.65,6.70
ligand_Maybridge_HitDiscoverCmpd12746_reduced,10,-9.28,6.34
ligand_Maybridge_HitDiscoverCmpd12747_reduced,10,-8.76,6.86
ligand_Maybridge_HitDiscoverCmpd12748_reduced,10,-8.39,4.88
ligand_Maybridge_HitDiscoverCmpd12749_reduced,10,-9.62,6.88
ligand_Maybridge_HitDiscoverCmpd1274_reduced,10,-8.33,6.68
ligand_Maybridge_HitDiscoverCmpd12750_reduced,10,-8.87,6.23
ligand_Maybridge_HitDiscoverCmpd12751_reduced,10,-9.06,5.89
ligand_Maybridge_HitDiscoverCmpd12752_reduced,10,-8.25,5.85
ligand_Maybridge_HitDiscoverCmpd12753_reduced,10,-9.33,7.88
ligand_Maybridge_HitDiscoverCmpd12754_reduced,10,-10.01,6.36
ligand_Maybridge_HitDiscoverCmpd12755_reduced,10,-10.47,7.11
ligand_Maybridge_HitDiscoverCmpd12756_reduced,10,-10.73,7.25
ligand_Maybridge_HitDiscoverCmpd12757_reduced,10,-7.93,6.92
ligand_Maybridge_HitDiscoverCmpd12758_reduced,10,-9.23,7.21
ligand_Maybridge_HitDiscoverCmpd12759_reduced,10,-5.65,8.22
ligand_Maybridge_HitDiscoverCmpd1275_reduced,10,-5.98,5.32
ligand_Maybridge_HitDiscoverCmpd12760_reduced,10,-8.83,6.51
ligand_Maybridge_HitDiscoverCmpd12761_reduced,10,-9.04,6.46
ligand_Maybridge_HitDiscoverCmpd12762_reduced,10,-9.74,6.65
ligand_Maybridge_HitDiscoverCmpd12764_reduced,10,-9.28,6.84
ligand_Maybridge_HitDiscoverCmpd12765_reduced,10,-9.77,6.67
ligand_Maybridge_HitDiscoverCmpd12766_reduced,10,-9.17,6.52
ligand_Maybridge_HitDiscoverCmpd12767_reduced,10,-9.61,6.25
ligand_Maybridge_HitDiscoverCmpd12768_reduced,10,-8.49,6.40
ligand_Maybridge_HitDiscoverCmpd12769_reduced,10,-5.96,8.09
ligand_Maybridge_HitDiscoverCmpd1276_reduced,10,-9.35,7.28
ligand_Maybridge_HitDiscoverCmpd12770_reduced,10,-9.33,7.32
ligand_Maybridge_HitDiscoverCmpd12771_reduced,10,-8.91,6.19
ligand_Maybridge_HitDiscoverCmpd12772_reduced,10,-8.53,5.81
ligand_Maybridge_HitDiscoverCmpd12773_reduced,10,-9.24,6.14
ligand_Maybridge_HitDiscoverCmpd12774_reduced,10,-8.46,5.53
ligand_Maybridge_HitDiscoverCmpd12775_reduced,10,-9.66,6.96
ligand_Maybridge_HitDiscoverCmpd12776_reduced,10,-10.17,7.17
ligand_Maybridge_HitDiscoverCmpd12777_reduced,10,-11.32,6.85
ligand_Maybridge_HitDiscoverCmpd12778_reduced,10,-9.40,7.21
ligand_Maybridge_HitDiscoverCmpd12779_reduced,10,-8.51,5.29
ligand_Maybridge_HitDiscoverCmpd1277_reduced,10,-10.06,6.76
ligand_Maybridge_HitDiscoverCmpd12780_reduced,10,-10.06,6.75
ligand_Maybridge_HitDiscoverCmpd12781_reduced,10,-9.61,6.51
ligand_Maybridge_HitDiscoverCmpd12782_reduced,10,-10.50,7.51
ligand_Maybridge_HitDiscoverCmpd12783_reduced,10,-8.05,6.02
ligand_Maybridge_HitDiscoverCmpd12784_reduced,10,-9.20,6.54
ligand_Maybridge_HitDiscoverCmpd12785_reduced,10,-10.77,7.21
ligand_Maybridge_HitDiscoverCmpd12786_reduced,10,-8.96,6.50
ligand_Maybridge_HitDiscoverCmpd12787_reduced,10,-9.47,6.39
ligand_Maybridge_HitDiscoverCmpd12788_reduced,10,-9.74,8.52
ligand_Maybridge_HitDiscoverCmpd12789_reduced,10,-4.22,7.94
ligand_Maybridge_HitDiscoverCmpd1278_reduced,10,-12.28,8.00
ligand_Maybridge_HitDiscoverCmpd12790_reduced,10,-10.15,7.05
ligand_Maybridge_HitDiscoverCmpd12791_reduced,10,-6.22,5.26
ligand_Maybridge_HitDiscoverCmpd12792_reduced,10,-10.82,7.44
ligand_Maybridge_HitDiscoverCmpd12793_reduced,10,-8.82,6.94
ligand_Maybridge_HitDiscoverCmpd12794_reduced,10,-9.50,6.56
ligand_Maybridge_HitDiscoverCmpd12795_reduced,10,-9.88,6.97
ligand_Maybridge_HitDiscoverCmpd12796_reduced,10,-9.77,7.22
ligand_Maybridge_HitDiscoverCmpd12797_reduced,10,-9.55,6.29
ligand_Maybridge_HitDiscoverCmpd12798_reduced,10,-10.61,8.32
ligand_Maybridge_HitDiscoverCmpd12799_reduced,10,-3.82,8.23
ligand_Maybridge_HitDiscoverCmpd1279_reduced,10,-6.63,6.20
ligand_Maybridge_HitDiscoverCmpd127_reduced,10,-6.47,6.03
ligand_Maybridge_HitDiscoverCmpd12800_reduced,10,-9.28,6.88
ligand_Maybridge_HitDiscoverCmpd12801_reduced,10,-8.89,6.25
ligand_Maybridge_HitDiscoverCmpd12802_reduced,10,-11.57,7.79
ligand_Maybridge_HitDiscoverCmpd12803_reduced,10,-10.31,6.80
ligand_Maybridge_HitDiscoverCmpd12804_reduced,10,-9.92,6.39
ligand_Maybridge_HitDiscoverCmpd12805_reduced,10,-5.67,4.46
ligand_Maybridge_HitDiscoverCmpd12806_reduced,10,-8.34,6.09
ligand_Maybridge_HitDiscoverCmpd12807_reduced,10,-6.61,5.26
ligand_Maybridge_HitDiscoverCmpd12808_reduced,10,-9.12,8.34
ligand_Maybridge_HitDiscoverCmpd12809_reduced,10,-9.50,7.33
ligand_Maybridge_HitDiscoverCmpd1280_reduced,10,-8.72,6.23
ligand_Maybridge_HitDiscoverCmpd12810_reduced,10,-12.37,7.95
ligand_Maybridge_HitDiscoverCmpd12811_reduced,10,-10.44,7.07
ligand_Maybridge_HitDiscoverCmpd12812_reduced,10,-12.39,8.32
ligand_Maybridge_HitDiscoverCmpd12813_reduced,10,-9.55,6.25
ligand_Maybridge_HitDiscoverCmpd12814_reduced,10,-9.53,6.63
ligand_Maybridge_HitDiscoverCmpd12815_reduced,10,-6.72,5.10
ligand_Maybridge_HitDiscoverCmpd12816_reduced,10,-8.16,6.53
ligand_Maybridge_HitDiscoverCmpd12817_reduced,10,-7.49,4.68
ligand_Maybridge_HitDiscoverCmpd12818_reduced,10,-9.00,8.44
ligand_Maybridge_HitDiscoverCmpd12819_reduced,10,-10.82,7.29
