Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd37651_reduced,10,-9.84,7.01
ligand_Maybridge_HitDiscoverCmpd37652_reduced,10,-10.46,7.14
ligand_Maybridge_HitDiscoverCmpd37653_reduced,10,-10.97,7.15
ligand_Maybridge_HitDiscoverCmpd37654_reduced,10,-9.93,6.99
ligand_Maybridge_HitDiscoverCmpd37655_reduced,10,-8.71,6.57
ligand_Maybridge_HitDiscoverCmpd37656_reduced,10,-10.82,7.10
ligand_Maybridge_HitDiscoverCmpd37657_reduced,10,-11.42,7.85
ligand_Maybridge_HitDiscoverCmpd37658_reduced,10,-10.11,7.44
ligand_Maybridge_HitDiscoverCmpd37659_reduced,10,-12.33,7.30
ligand_Maybridge_HitDiscoverCmpd3765_reduced,10,-8.47,6.77
ligand_Maybridge_HitDiscoverCmpd37660_reduced,10,-8.07,6.20
ligand_Maybridge_HitDiscoverCmpd37661_reduced,10,-10.74,7.57
ligand_Maybridge_HitDiscoverCmpd37662_reduced,10,-11.61,7.88
ligand_Maybridge_HitDiscoverCmpd37663_reduced,10,-10.76,6.60
ligand_Maybridge_HitDiscoverCmpd37664_reduced,10,-12.75,7.48
ligand_Maybridge_HitDiscoverCmpd37665_reduced,10,-10.75,7.26
ligand_Maybridge_HitDiscoverCmpd37666_reduced,10,-8.99,6.78
ligand_Maybridge_HitDiscoverCmpd37667_reduced,10,-9.69,7.73
ligand_Maybridge_HitDiscoverCmpd37668_reduced,10,-9.80,7.52
ligand_Maybridge_HitDiscoverCmpd37669_reduced,10,-8.67,6.81
ligand_Maybridge_HitDiscoverCmpd3766_reduced,10,-10.29,6.45
ligand_Maybridge_HitDiscoverCmpd37670_reduced,10,-8.97,6.69
ligand_Maybridge_HitDiscoverCmpd37671_reduced,10,-9.81,7.22
ligand_Maybridge_HitDiscoverCmpd37672_reduced,10,-11.88,8.19
ligand_Maybridge_HitDiscoverCmpd37673_reduced,10,-11.14,6.84
ligand_Maybridge_HitDiscoverCmpd37674_reduced,10,-10.42,7.28
ligand_Maybridge_HitDiscoverCmpd37675_reduced,10,-11.83,7.34
ligand_Maybridge_HitDiscoverCmpd37676_reduced,10,-11.69,8.04
ligand_Maybridge_HitDiscoverCmpd37677_reduced,10,-10.09,7.52
ligand_Maybridge_HitDiscoverCmpd37678_reduced,10,-8.65,6.54
ligand_Maybridge_HitDiscoverCmpd37679_reduced,10,-8.28,6.02
ligand_Maybridge_HitDiscoverCmpd3767_reduced,10,-9.74,6.20
ligand_Maybridge_HitDiscoverCmpd37680_reduced,10,-9.78,7.14
ligand_Maybridge_HitDiscoverCmpd37681_reduced,10,-10.14,6.96
ligand_Maybridge_HitDiscoverCmpd37682_reduced,10,-11.54,8.59
ligand_Maybridge_HitDiscoverCmpd37683_reduced,10,-10.06,7.25
ligand_Maybridge_HitDiscoverCmpd37684_reduced,10,-10.51,6.80
ligand_Maybridge_HitDiscoverCmpd37685_reduced,10,-9.93,7.90
ligand_Maybridge_HitDiscoverCmpd37686_reduced,10,-11.67,7.89
ligand_Maybridge_HitDiscoverCmpd37687_reduced,10,-9.41,7.72
ligand_Maybridge_HitDiscoverCmpd37688_reduced,10,-9.82,6.66
ligand_Maybridge_HitDiscoverCmpd37689_reduced,10,-8.26,6.69
ligand_Maybridge_HitDiscoverCmpd3768_reduced,10,-8.55,6.30
ligand_Maybridge_HitDiscoverCmpd37690_reduced,10,-7.74,5.90
ligand_Maybridge_HitDiscoverCmpd37691_reduced,10,-9.76,7.61
ligand_Maybridge_HitDiscoverCmpd37692_reduced,10,-8.05,6.81
ligand_Maybridge_HitDiscoverCmpd37693_reduced,10,-11.81,7.58
ligand_Maybridge_HitDiscoverCmpd37694_reduced,10,-11.82,7.30
ligand_Maybridge_HitDiscoverCmpd37695_reduced,10,-9.94,7.13
ligand_Maybridge_HitDiscoverCmpd37696_reduced,10,-11.62,7.91
ligand_Maybridge_HitDiscoverCmpd37697_reduced,10,-10.26,7.71
ligand_Maybridge_HitDiscoverCmpd37698_reduced,10,-9.99,7.75
ligand_Maybridge_HitDiscoverCmpd37699_reduced,10,-8.51,7.71
ligand_Maybridge_HitDiscoverCmpd3769_reduced,10,-10.51,6.75
ligand_Maybridge_HitDiscoverCmpd376_reduced,10,-10.92,7.06
ligand_Maybridge_HitDiscoverCmpd37700_reduced,10,-7.29,6.58
ligand_Maybridge_HitDiscoverCmpd37701_reduced,10,-9.95,7.96
ligand_Maybridge_HitDiscoverCmpd37702_reduced,10,-11.76,7.58
ligand_Maybridge_HitDiscoverCmpd37703_reduced,10,-7.51,6.40
ligand_Maybridge_HitDiscoverCmpd37704_reduced,10,-10.48,7.32
ligand_Maybridge_HitDiscoverCmpd37705_reduced,10,-10.42,7.60
ligand_Maybridge_HitDiscoverCmpd37706_reduced,10,-10.60,7.59
ligand_Maybridge_HitDiscoverCmpd37707_reduced,10,-9.27,8.18
ligand_Maybridge_HitDiscoverCmpd37708_reduced,10,-8.20,7.75
ligand_Maybridge_HitDiscoverCmpd37709_reduced,10,-8.95,7.79
ligand_Maybridge_HitDiscoverCmpd3770_reduced,10,-11.01,8.13
ligand_Maybridge_HitDiscoverCmpd37710_reduced,10,-8.96,6.44
ligand_Maybridge_HitDiscoverCmpd37711_reduced,10,-10.20,6.92
ligand_Maybridge_HitDiscoverCmpd37712_reduced,10,-9.65,6.47
ligand_Maybridge_HitDiscoverCmpd37713_reduced,10,-7.53,6.66
ligand_Maybridge_HitDiscoverCmpd37714_reduced,10,-11.18,7.46
ligand_Maybridge_HitDiscoverCmpd37715_reduced,10,-9.85,7.38
ligand_Maybridge_HitDiscoverCmpd37716_reduced,10,-11.25,7.85
ligand_Maybridge_HitDiscoverCmpd37717_reduced,10,-9.12,7.86
ligand_Maybridge_HitDiscoverCmpd37718_reduced,10,-9.54,7.04
ligand_Maybridge_HitDiscoverCmpd37719_reduced,10,-10.75,7.61
ligand_Maybridge_HitDiscoverCmpd3771_reduced,10,-9.35,7.65
ligand_Maybridge_HitDiscoverCmpd37720_reduced,10,-10.83,7.82
ligand_Maybridge_HitDiscoverCmpd37721_reduced,10,-12.05,6.50
ligand_Maybridge_HitDiscoverCmpd37722_reduced,10,-11.87,7.24
ligand_Maybridge_HitDiscoverCmpd37723_reduced,10,-10.37,7.10
ligand_Maybridge_HitDiscoverCmpd37724_reduced,10,-10.06,7.38
ligand_Maybridge_HitDiscoverCmpd37725_reduced,10,-4.32,8.41
ligand_Maybridge_HitDiscoverCmpd37726_reduced,10,-8.11,7.51
ligand_Maybridge_HitDiscoverCmpd37727_reduced,10,-8.52,7.79
ligand_Maybridge_HitDiscoverCmpd37728_reduced,10,-10.54,7.62
ligand_Maybridge_HitDiscoverCmpd37729_reduced,10,-10.99,7.61
ligand_Maybridge_HitDiscoverCmpd3772_reduced,10,-9.56,7.22
ligand_Maybridge_HitDiscoverCmpd37730_reduced,10,-10.74,7.48
ligand_Maybridge_HitDiscoverCmpd37731_reduced,10,-8.71,6.30
ligand_Maybridge_HitDiscoverCmpd37732_reduced,10,-9.10,6.69
ligand_Maybridge_HitDiscoverCmpd37733_reduced,10,-10.17,7.30
ligand_Maybridge_HitDiscoverCmpd37734_reduced,10,-8.94,6.58
ligand_Maybridge_HitDiscoverCmpd37735_reduced,10,-8.44,7.99
ligand_Maybridge_HitDiscoverCmpd37736_reduced,10,-8.30,7.41
ligand_Maybridge_HitDiscoverCmpd37737_reduced,10,-8.09,7.73
ligand_Maybridge_HitDiscoverCmpd37738_reduced,10,-9.11,6.30
ligand_Maybridge_HitDiscoverCmpd37739_reduced,10,-10.82,7.33
ligand_Maybridge_HitDiscoverCmpd3773_reduced,10,-9.18,6.28
ligand_Maybridge_HitDiscoverCmpd37740_reduced,10,-10.84,7.14
ligand_Maybridge_HitDiscoverCmpd37741_reduced,10,-8.74,6.88
ligand_Maybridge_HitDiscoverCmpd37742_reduced,10,-9.84,7.19
ligand_Maybridge_HitDiscoverCmpd37743_reduced,10,-10.47,7.20
ligand_Maybridge_HitDiscoverCmpd37744_reduced,10,-9.25,6.82
ligand_Maybridge_HitDiscoverCmpd37745_reduced,10,-3.44,8.02
ligand_Maybridge_HitDiscoverCmpd37746_reduced,10,-7.36,7.67
ligand_Maybridge_HitDiscoverCmpd37747_reduced,10,-8.46,7.66
ligand_Maybridge_HitDiscoverCmpd37748_reduced,10,-9.55,6.80
ligand_Maybridge_HitDiscoverCmpd37749_reduced,10,-10.84,7.35
ligand_Maybridge_HitDiscoverCmpd3774_reduced,10,-9.24,6.65
ligand_Maybridge_HitDiscoverCmpd37750_reduced,10,-12.18,7.70
ligand_Maybridge_HitDiscoverCmpd37751_reduced,10,-9.29,6.47
ligand_Maybridge_HitDiscoverCmpd37752_reduced,10,-12.41,7.52
ligand_Maybridge_HitDiscoverCmpd37753_reduced,10,-10.12,7.02
ligand_Maybridge_HitDiscoverCmpd37754_reduced,10,-9.16,6.99
ligand_Maybridge_HitDiscoverCmpd37755_reduced,10,-8.39,6.91
ligand_Maybridge_HitDiscoverCmpd37756_reduced,10,-6.16,7.60
ligand_Maybridge_HitDiscoverCmpd37757_reduced,10,-7.53,7.64
ligand_Maybridge_HitDiscoverCmpd37758_reduced,10,-11.26,6.77
ligand_Maybridge_HitDiscoverCmpd37759_reduced,10,-11.13,7.47
ligand_Maybridge_HitDiscoverCmpd3775_reduced,10,-10.11,7.22
ligand_Maybridge_HitDiscoverCmpd37760_reduced,10,-8.53,6.55
ligand_Maybridge_HitDiscoverCmpd37761_reduced,10,-9.10,6.86
ligand_Maybridge_HitDiscoverCmpd37762_reduced,10,-10.23,6.85
ligand_Maybridge_HitDiscoverCmpd37763_reduced,10,-10.58,7.24
ligand_Maybridge_HitDiscoverCmpd37764_reduced,10,-9.24,6.89
ligand_Maybridge_HitDiscoverCmpd37765_reduced,10,-8.77,6.94
ligand_Maybridge_HitDiscoverCmpd37766_reduced,10,-8.54,7.72
ligand_Maybridge_HitDiscoverCmpd37767_reduced,10,-8.60,7.79
ligand_Maybridge_HitDiscoverCmpd37768_reduced,10,-9.37,8.36
ligand_Maybridge_HitDiscoverCmpd37769_reduced,10,-11.24,7.56
ligand_Maybridge_HitDiscoverCmpd3776_reduced,10,-9.53,6.54
ligand_Maybridge_HitDiscoverCmpd37770_reduced,10,-8.70,6.72
ligand_Maybridge_HitDiscoverCmpd37771_reduced,10,-9.49,7.03
ligand_Maybridge_HitDiscoverCmpd37772_reduced,10,-10.54,7.18
ligand_Maybridge_HitDiscoverCmpd37773_reduced,10,-11.75,7.58
ligand_Maybridge_HitDiscoverCmpd37774_reduced,10,-9.15,6.69
ligand_Maybridge_HitDiscoverCmpd37775_reduced,10,-8.52,7.40
ligand_Maybridge_HitDiscoverCmpd37776_reduced,10,-8.53,7.74
ligand_Maybridge_HitDiscoverCmpd37777_reduced,10,-8.12,7.83
ligand_Maybridge_HitDiscoverCmpd37778_reduced,10,-11.30,7.41
ligand_Maybridge_HitDiscoverCmpd37779_reduced,10,-10.67,7.07
ligand_Maybridge_HitDiscoverCmpd3777_reduced,10,-10.21,6.55
ligand_Maybridge_HitDiscoverCmpd37780_reduced,10,-8.23,6.50
ligand_Maybridge_HitDiscoverCmpd37781_reduced,10,-9.41,6.95
ligand_Maybridge_HitDiscoverCmpd37782_reduced,10,-10.22,7.11
ligand_Maybridge_HitDiscoverCmpd37783_reduced,10,-12.31,7.50
ligand_Maybridge_HitDiscoverCmpd37784_reduced,10,-9.24,6.78
ligand_Maybridge_HitDiscoverCmpd37785_reduced,10,-7.87,7.68
ligand_Maybridge_HitDiscoverCmpd37786_reduced,10,-8.34,7.50
ligand_Maybridge_HitDiscoverCmpd37787_reduced,10,-7.69,7.78
ligand_Maybridge_HitDiscoverCmpd37788_reduced,10,-11.22,7.58
ligand_Maybridge_HitDiscoverCmpd37789_reduced,10,-10.74,7.71
ligand_Maybridge_HitDiscoverCmpd3778_reduced,10,-7.97,8.21
ligand_Maybridge_HitDiscoverCmpd37790_reduced,10,-8.01,5.56
ligand_Maybridge_HitDiscoverCmpd37791_reduced,10,-9.63,7.00
ligand_Maybridge_HitDiscoverCmpd37792_reduced,10,-10.32,7.16
ligand_Maybridge_HitDiscoverCmpd37793_reduced,10,-10.63,7.15
ligand_Maybridge_HitDiscoverCmpd37794_reduced,10,-10.34,7.76
ligand_Maybridge_HitDiscoverCmpd37795_reduced,10,-8.48,7.43
ligand_Maybridge_HitDiscoverCmpd37796_reduced,10,-7.76,7.84
ligand_Maybridge_HitDiscoverCmpd37797_reduced,10,-6.85,8.24
ligand_Maybridge_HitDiscoverCmpd37798_reduced,10,-6.92,4.95
ligand_Maybridge_HitDiscoverCmpd37799_reduced,10,-9.50,7.41
ligand_Maybridge_HitDiscoverCmpd3779_reduced,10,-11.15,8.26
ligand_Maybridge_HitDiscoverCmpd377_reduced,10,-8.08,5.32
ligand_Maybridge_HitDiscoverCmpd37800_reduced,10,-10.23,6.34
ligand_Maybridge_HitDiscoverCmpd37801_reduced,10,-9.28,7.69
ligand_Maybridge_HitDiscoverCmpd37802_reduced,10,-9.72,7.84
ligand_Maybridge_HitDiscoverCmpd37803_reduced,10,-11.93,7.40
ligand_Maybridge_HitDiscoverCmpd37804_reduced,10,-6.78,5.37
ligand_Maybridge_HitDiscoverCmpd37805_reduced,10,-8.58,6.75
ligand_Maybridge_HitDiscoverCmpd37806_reduced,10,-7.82,6.71
ligand_Maybridge_HitDiscoverCmpd37807_reduced,10,-8.01,7.26
ligand_Maybridge_HitDiscoverCmpd37808_reduced,10,-11.24,7.51
ligand_Maybridge_HitDiscoverCmpd37809_reduced,10,-10.51,7.52
ligand_Maybridge_HitDiscoverCmpd3780_reduced,10,-12.24,8.19
ligand_Maybridge_HitDiscoverCmpd37810_reduced,10,-9.07,6.59
ligand_Maybridge_HitDiscoverCmpd37811_reduced,10,-12.10,6.95
ligand_Maybridge_HitDiscoverCmpd37812_reduced,10,-12.17,7.68
ligand_Maybridge_HitDiscoverCmpd37813_reduced,10,-11.01,8.44
ligand_Maybridge_HitDiscoverCmpd37814_reduced,10,-9.84,7.19
ligand_Maybridge_HitDiscoverCmpd37815_reduced,10,-8.28,5.74
ligand_Maybridge_HitDiscoverCmpd37816_reduced,10,-7.94,7.56
ligand_Maybridge_HitDiscoverCmpd37817_reduced,10,-7.91,6.79
ligand_Maybridge_HitDiscoverCmpd37818_reduced,10,-11.16,7.39
ligand_Maybridge_HitDiscoverCmpd37819_reduced,10,-7.42,6.47
ligand_Maybridge_HitDiscoverCmpd3781_reduced,10,-9.62,7.46
ligand_Maybridge_HitDiscoverCmpd37820_reduced,10,-9.03,6.01
ligand_Maybridge_HitDiscoverCmpd37821_reduced,10,-1.90,8.20
ligand_Maybridge_HitDiscoverCmpd37822_reduced,10,-11.65,7.45
ligand_Maybridge_HitDiscoverCmpd37823_reduced,10,-10.11,7.58
ligand_Maybridge_HitDiscoverCmpd37824_reduced,10,-4.17,7.70
ligand_Maybridge_HitDiscoverCmpd37825_reduced,10,-9.74,6.90
ligand_Maybridge_HitDiscoverCmpd37826_reduced,10,-8.05,7.03
ligand_Maybridge_HitDiscoverCmpd37827_reduced,10,-11.07,7.23
ligand_Maybridge_HitDiscoverCmpd37828_reduced,10,-7.00,8.23
ligand_Maybridge_HitDiscoverCmpd37829_reduced,10,-10.39,8.56
ligand_Maybridge_HitDiscoverCmpd3782_reduced,10,-9.52,6.93
ligand_Maybridge_HitDiscoverCmpd37830_reduced,10,-8.35,5.88
ligand_Maybridge_HitDiscoverCmpd37831_reduced,10,-10.46,7.77
ligand_Maybridge_HitDiscoverCmpd37832_reduced,10,-8.51,6.48
ligand_Maybridge_HitDiscoverCmpd37833_reduced,10,-9.69,7.72
ligand_Maybridge_HitDiscoverCmpd37834_reduced,10,-4.47,7.81
ligand_Maybridge_HitDiscoverCmpd37835_reduced,10,-7.98,6.71
ligand_Maybridge_HitDiscoverCmpd37836_reduced,10,-2.16,7.47
ligand_Maybridge_HitDiscoverCmpd37837_reduced,10,-7.61,5.97
ligand_Maybridge_HitDiscoverCmpd37838_reduced,10,-11.65,8.40
ligand_Maybridge_HitDiscoverCmpd37839_reduced,10,-11.82,7.29
ligand_Maybridge_HitDiscoverCmpd3783_reduced,10,-9.04,6.52
ligand_Maybridge_HitDiscoverCmpd37840_reduced,10,-8.16,8.47
ligand_Maybridge_HitDiscoverCmpd37841_reduced,10,-11.19,8.01
ligand_Maybridge_HitDiscoverCmpd37842_reduced,10,-10.64,7.76
ligand_Maybridge_HitDiscoverCmpd37843_reduced,10,-10.57,7.49
ligand_Maybridge_HitDiscoverCmpd37844_reduced,10,-10.31,7.07
ligand_Maybridge_HitDiscoverCmpd37845_reduced,10,-10.72,6.84
ligand_Maybridge_HitDiscoverCmpd37846_reduced,10,-2.00,7.38
ligand_Maybridge_HitDiscoverCmpd37847_reduced,10,-10.67,7.89
ligand_Maybridge_HitDiscoverCmpd37848_reduced,10,-10.27,6.81
ligand_Maybridge_HitDiscoverCmpd37849_reduced,10,-7.64,5.70
ligand_Maybridge_HitDiscoverCmpd3784_reduced,10,-8.78,7.88
ligand_Maybridge_HitDiscoverCmpd37850_reduced,10,-10.15,7.12
ligand_Maybridge_HitDiscoverCmpd37851_reduced,10,-9.50,7.85
ligand_Maybridge_HitDiscoverCmpd37852_reduced,10,-11.15,7.30
ligand_Maybridge_HitDiscoverCmpd37853_reduced,10,-7.77,7.05
ligand_Maybridge_HitDiscoverCmpd37854_reduced,10,-10.64,8.17
ligand_Maybridge_HitDiscoverCmpd37855_reduced,10,-9.25,6.79
ligand_Maybridge_HitDiscoverCmpd37856_reduced,10,-0.45,7.33
ligand_Maybridge_HitDiscoverCmpd37857_reduced,10,-9.26,7.62
ligand_Maybridge_HitDiscoverCmpd37858_reduced,10,-9.12,7.91
ligand_Maybridge_HitDiscoverCmpd37859_reduced,10,-6.73,6.47
ligand_Maybridge_HitDiscoverCmpd3785_reduced,10,-8.37,6.42
ligand_Maybridge_HitDiscoverCmpd37861_reduced,10,-9.88,7.99
ligand_Maybridge_HitDiscoverCmpd37862_reduced,10,-10.87,7.68
ligand_Maybridge_HitDiscoverCmpd37863_reduced,10,-7.96,7.76
ligand_Maybridge_HitDiscoverCmpd37864_reduced,10,-9.27,5.89
ligand_Maybridge_HitDiscoverCmpd37865_reduced,10,-10.00,7.61
ligand_Maybridge_HitDiscoverCmpd37866_reduced,10,-6.71,5.94
ligand_Maybridge_HitDiscoverCmpd37867_reduced,10,-7.57,7.98
ligand_Maybridge_HitDiscoverCmpd37868_reduced,10,-9.95,7.89
ligand_Maybridge_HitDiscoverCmpd37869_reduced,10,-7.35,6.56
ligand_Maybridge_HitDiscoverCmpd3786_reduced,10,-9.99,6.70
ligand_Maybridge_HitDiscoverCmpd37871_reduced,10,-9.04,7.48
ligand_Maybridge_HitDiscoverCmpd37872_reduced,10,-11.64,7.74
ligand_Maybridge_HitDiscoverCmpd37873_reduced,10,-9.76,6.89
ligand_Maybridge_HitDiscoverCmpd37874_reduced,10,-8.94,6.97
ligand_Maybridge_HitDiscoverCmpd37875_reduced,10,-11.12,7.35
ligand_Maybridge_HitDiscoverCmpd37876_reduced,10,-8.29,6.57
ligand_Maybridge_HitDiscoverCmpd37877_reduced,10,-10.01,8.24
ligand_Maybridge_HitDiscoverCmpd37878_reduced,10,-9.73,7.96
ligand_Maybridge_HitDiscoverCmpd37879_reduced,10,-6.88,4.62
ligand_Maybridge_HitDiscoverCmpd3787_reduced,10,-11.04,7.16
ligand_Maybridge_HitDiscoverCmpd37880_reduced,10,-8.49,6.89
ligand_Maybridge_HitDiscoverCmpd37881_reduced,10,-11.42,7.09
ligand_Maybridge_HitDiscoverCmpd37882_reduced,10,-10.32,6.74
ligand_Maybridge_HitDiscoverCmpd37883_reduced,10,-8.39,6.78
ligand_Maybridge_HitDiscoverCmpd37884_reduced,10,-10.22,6.45
ligand_Maybridge_HitDiscoverCmpd37885_reduced,10,-9.24,6.30
ligand_Maybridge_HitDiscoverCmpd37886_reduced,10,-8.36,5.47
ligand_Maybridge_HitDiscoverCmpd37887_reduced,10,-8.20,5.61
ligand_Maybridge_HitDiscoverCmpd37888_reduced,10,-11.43,7.65
ligand_Maybridge_HitDiscoverCmpd37889_reduced,10,-8.46,6.22
ligand_Maybridge_HitDiscoverCmpd3788_reduced,10,-10.27,6.50
ligand_Maybridge_HitDiscoverCmpd37890_reduced,10,-8.58,6.85
ligand_Maybridge_HitDiscoverCmpd37891_reduced,10,-9.77,6.68
ligand_Maybridge_HitDiscoverCmpd37892_reduced,10,-8.73,6.54
ligand_Maybridge_HitDiscoverCmpd37893_reduced,10,-12.33,7.67
ligand_Maybridge_HitDiscoverCmpd37894_reduced,10,-9.43,6.05
ligand_Maybridge_HitDiscoverCmpd37895_reduced,10,-11.20,7.05
ligand_Maybridge_HitDiscoverCmpd37896_reduced,10,-10.10,6.88
ligand_Maybridge_HitDiscoverCmpd37897_reduced,10,-11.04,7.12
ligand_Maybridge_HitDiscoverCmpd37898_reduced,10,-9.68,6.96
ligand_Maybridge_HitDiscoverCmpd37899_reduced,10,-9.20,6.89
ligand_Maybridge_HitDiscoverCmpd3789_reduced,10,-10.90,8.00
ligand_Maybridge_HitDiscoverCmpd378_reduced,10,-8.74,6.86
ligand_Maybridge_HitDiscoverCmpd37900_reduced,10,-7.92,5.71
ligand_Maybridge_HitDiscoverCmpd37901_reduced,10,-10.55,7.75
ligand_Maybridge_HitDiscoverCmpd37902_reduced,10,-10.15,6.27
ligand_Maybridge_HitDiscoverCmpd37903_reduced,10,-12.86,7.69
ligand_Maybridge_HitDiscoverCmpd37904_reduced,10,-10.23,7.88
ligand_Maybridge_HitDiscoverCmpd37905_reduced,10,-10.15,7.63
ligand_Maybridge_HitDiscoverCmpd37906_reduced,10,-10.29,7.33
ligand_Maybridge_HitDiscoverCmpd37907_reduced,10,-10.67,7.75
ligand_Maybridge_HitDiscoverCmpd37908_reduced,10,-9.52,7.10
ligand_Maybridge_HitDiscoverCmpd37909_reduced,10,-9.76,7.12
ligand_Maybridge_HitDiscoverCmpd3790_reduced,10,-8.10,7.88
ligand_Maybridge_HitDiscoverCmpd37910_reduced,10,-8.40,7.08
ligand_Maybridge_HitDiscoverCmpd37911_reduced,10,-10.60,7.51
ligand_Maybridge_HitDiscoverCmpd37912_reduced,10,-11.38,6.39
ligand_Maybridge_HitDiscoverCmpd37913_reduced,10,-11.08,7.34
ligand_Maybridge_HitDiscoverCmpd37914_reduced,10,-6.72,5.90
ligand_Maybridge_HitDiscoverCmpd37915_reduced,10,-13.14,7.67
ligand_Maybridge_HitDiscoverCmpd37916_reduced,10,-11.55,7.70
ligand_Maybridge_HitDiscoverCmpd37917_reduced,10,-10.53,6.69
ligand_Maybridge_HitDiscoverCmpd37918_reduced,10,-9.04,6.78
ligand_Maybridge_HitDiscoverCmpd37919_reduced,10,-7.60,6.03
ligand_Maybridge_HitDiscoverCmpd3791_reduced,10,-9.72,7.86
ligand_Maybridge_HitDiscoverCmpd37920_reduced,10,-7.90,5.95
ligand_Maybridge_HitDiscoverCmpd37921_reduced,10,-8.61,6.78
ligand_Maybridge_HitDiscoverCmpd37922_reduced,10,-9.77,6.89
ligand_Maybridge_HitDiscoverCmpd37923_reduced,10,-10.76,6.76
ligand_Maybridge_HitDiscoverCmpd37924_reduced,10,-7.56,5.57
ligand_Maybridge_HitDiscoverCmpd37925_reduced,10,-10.94,7.18
ligand_Maybridge_HitDiscoverCmpd37926_reduced,10,-10.44,7.52
ligand_Maybridge_HitDiscoverCmpd37927_reduced,10,-10.08,7.59
ligand_Maybridge_HitDiscoverCmpd37928_reduced,10,-9.61,7.14
ligand_Maybridge_HitDiscoverCmpd37929_reduced,10,-10.52,7.38
ligand_Maybridge_HitDiscoverCmpd3792_reduced,10,-9.48,6.87
ligand_Maybridge_HitDiscoverCmpd37930_reduced,10,-7.85,5.84
ligand_Maybridge_HitDiscoverCmpd37931_reduced,10,-11.27,7.84
ligand_Maybridge_HitDiscoverCmpd37932_reduced,10,-10.07,6.39
ligand_Maybridge_HitDiscoverCmpd37933_reduced,10,-9.39,7.05
ligand_Maybridge_HitDiscoverCmpd37934_reduced,10,-8.70,5.49
ligand_Maybridge_HitDiscoverCmpd37935_reduced,10,-11.52,6.99
ligand_Maybridge_HitDiscoverCmpd37936_reduced,10,-8.07,5.66
ligand_Maybridge_HitDiscoverCmpd37937_reduced,10,-11.11,6.90
ligand_Maybridge_HitDiscoverCmpd37938_reduced,10,-10.41,7.18
ligand_Maybridge_HitDiscoverCmpd37939_reduced,10,-10.89,7.21
ligand_Maybridge_HitDiscoverCmpd3793_reduced,10,-12.31,7.97
ligand_Maybridge_HitDiscoverCmpd37940_reduced,10,-8.01,6.39
ligand_Maybridge_HitDiscoverCmpd37941_reduced,10,-8.85,5.99
ligand_Maybridge_HitDiscoverCmpd37942_reduced,10,-10.68,6.98
ligand_Maybridge_HitDiscoverCmpd37943_reduced,10,-7.19,5.78
ligand_Maybridge_HitDiscoverCmpd37944_reduced,10,-8.97,6.32
ligand_Maybridge_HitDiscoverCmpd37945_reduced,10,-13.64,7.48
ligand_Maybridge_HitDiscoverCmpd37946_reduced,10,-11.32,7.28
ligand_Maybridge_HitDiscoverCmpd37947_reduced,10,-11.29,6.77
ligand_Maybridge_HitDiscoverCmpd37948_reduced,10,-11.62,7.66
ligand_Maybridge_HitDiscoverCmpd37949_reduced,10,-9.88,7.22
ligand_Maybridge_HitDiscoverCmpd3794_reduced,10,-10.16,7.65
ligand_Maybridge_HitDiscoverCmpd37950_reduced,10,-9.65,6.71
ligand_Maybridge_HitDiscoverCmpd37951_reduced,10,-10.11,6.85
ligand_Maybridge_HitDiscoverCmpd37952_reduced,10,-8.37,5.93
ligand_Maybridge_HitDiscoverCmpd37953_reduced,10,-9.92,6.48
ligand_Maybridge_HitDiscoverCmpd37954_reduced,10,-9.04,5.97
ligand_Maybridge_HitDiscoverCmpd37955_reduced,10,-8.80,5.81
ligand_Maybridge_HitDiscoverCmpd37956_reduced,10,-7.74,5.50
ligand_Maybridge_HitDiscoverCmpd37957_reduced,10,-8.11,5.92
ligand_Maybridge_HitDiscoverCmpd37958_reduced,10,-9.70,6.91
ligand_Maybridge_HitDiscoverCmpd37959_reduced,10,-9.56,7.40
ligand_Maybridge_HitDiscoverCmpd3795_reduced,10,-10.02,7.51
ligand_Maybridge_HitDiscoverCmpd37960_reduced,10,-11.13,7.14
ligand_Maybridge_HitDiscoverCmpd37961_reduced,10,-7.68,5.63
ligand_Maybridge_HitDiscoverCmpd37962_reduced,10,-8.28,5.99
ligand_Maybridge_HitDiscoverCmpd37963_reduced,10,-9.54,6.92
ligand_Maybridge_HitDiscoverCmpd37964_reduced,10,-6.59,5.10
ligand_Maybridge_HitDiscoverCmpd37965_reduced,10,-9.15,6.83
ligand_Maybridge_HitDiscoverCmpd37966_reduced,10,-8.66,6.77
ligand_Maybridge_HitDiscoverCmpd37967_reduced,10,-11.04,7.81
ligand_Maybridge_HitDiscoverCmpd37968_reduced,10,-8.81,6.67
ligand_Maybridge_HitDiscoverCmpd37969_reduced,10,-9.74,6.90
ligand_Maybridge_HitDiscoverCmpd3796_reduced,10,-10.35,7.49
ligand_Maybridge_HitDiscoverCmpd37970_reduced,10,-9.05,6.43
ligand_Maybridge_HitDiscoverCmpd37971_reduced,10,-10.51,7.01
ligand_Maybridge_HitDiscoverCmpd37972_reduced,10,-11.43,7.65
ligand_Maybridge_HitDiscoverCmpd37973_reduced,10,-9.39,7.22
ligand_Maybridge_HitDiscoverCmpd37974_reduced,10,-9.65,6.70
ligand_Maybridge_HitDiscoverCmpd37975_reduced,10,-10.85,7.48
